Song,Artist,Billboard100,URI
Just a Dream,Nelly,1,3ZdJffjzJWFimSQyxgGIxN
Motivation,Kelly Rowland,1,4Cv5dkUBqepa0siwGREihD
Stereo Love,Edward Maya,1,35Dofxo9smHVxmFQbhYIAT
Jar of Hearts,Christina Perri,1,0HZhYMZOcUzZKSFwPOti6m
Roll Up,Wiz Khalifa,1,53DB6LJV9B8sz0p1s6tlGS
Sexy and I Know It,LMFAO,1,0obBFrPYkSoBJbvHfUIhkv
Rocketeer,Far East Movement,1,45sDIKapDyxPl307QpEAwl
All of the Lights,Kanye West,1,22L7bfCiAkJo5xGSQgmiIO
Hold It Against Me,Britney Spears,1,7Dyq1bhhjknLKEGg4k5NLr
More,Usher,1,0aBKFfdyOD1Ttvgv0cfjjJ
What the Hell,Avril Lavigne,1,2z4U9d5OAA4YLNXoCgioxo
Written in the Stars,Tinie Tempah,1,61HQWI1Woxup7CnGwVUsdI
Bottoms Up,Trey Songz,1,2IpGdrWvIZipmaxo1YRxw5
DJ Got Us Fallin' in Love,Usher,1,4356Typ82hUiFAynbLYbPn
For the First Time,The Script,1,09ZcYBGFX16X8GMDrvqQwt
Honey Bee,Blake Shelton,1,0gY2iq0xJPRoIB1PScKSw4
Don't You Wanna Stay,Jason Aldean,1,7CZiLgkiVHhFcDkI2Y4lZ4
We Found Love,Rihanna,1,6qn9YLKt13AGvpq9jfO8py
Pretty Girl Rock,Keri Hilson,1,2Adn2LNgkHMH5TelQVAu4n
Yoü and I,Lady Gaga,1,6LyYHKz5m0LvR9l3H6iPHT
Like a G6,Far East Movement,1,4DvhkX2ic4zWkQeWMwQ2qf
Without You,David Guetta,1,1tAutlhI9FwnKn7fVgmd5P
Back to December,Taylor Swift,1,3DrjZArsPsoqbLzUZZV1Id
Teenage Dream,Katy Perry,1,55qBw1900pZKfXJ6Q9A2Lc
Crazy Girl,Eli Young Band,1,1nVLAEzhBXMJLR5zAl90Nl
Cheers (Drink to That),Rihanna,1,46MDLc0Yip6xCMSsdePOAU
Who Says,Selena Gomez & the Scene,1,3TcL0dyCMyr0kyTTc4NLgI
Barefoot Blue Jean Night,Jake Owen,1,3ts6xK5GzfMAAriT9AIBmP
Knee Deep,Zac Brown Band,1,1yEwEiTpsaPhQi9lb5EVV4
Country Girl (Shake It for Me),Luke Bryan,1,0yD66650JxhqKbW76C2qCo
Remind Me,Brad Paisley and Carrie Underwood,1,4ABua0yuWcpTotImEEJTaw
In the Dark,Dev,1,1pbHy9VBpSyZh56xuujZz0
Backseat,New Boyz,1,4dWjQ3wEfW6KPaaxCoaPH4
Headlines,Drake,1,6LxSe8YmdPxy095Ux6znaQ
Best Thing I Never Had,Beyoncé,1,3lBRNqXjPp2j3JMTCXDTNO
Don't Wanna Go Home,Jason Derulo,1,1r3myKmjWoOqRip99CmSj1
Where Them Girls At,David Guetta,1,63rbP24OzfaQCJjsHWZXnY
She Ain't You,Chris Brown,1,3dhvQUA0NyrAea4vQ7X6Gn
Take a Back Road,Rodney Atkins,1,7B6m8tHAYZsOKOKMU5SR2n
Please Don't Go,Mike Posner,1,6jg5SRvdGxvJ0DzNV0UqEK
Sure Thing,Miguel,1,0JXXNGljqupsJaZsgSbMZV
Price Tag,Jessie J,1,5mvKuE9Lf9ARVXVXA32kK9
God Gave Me You,Blake Shelton,1,0w9LJae3sVlZlH2CnxTInF
She Will,Lil Wayne,1,3FFcZZq3Z3EJrhUecwcMdG
Are You Gonna Kiss Me or Not,Thompson Square,1,2TAcwD5KcV9uY3O1tLGV15
Animal,Neon Trees,1,1fBl642IhJOE5U319Gy2Go
You and Tequila,Kenny Chesney,1,1t2hJFgJyUPD2crOafMUEk
Colder Weather,Zac Brown Band,1,1M2l9ReoabUnvl6Y8jLUe7
My Last,Big Sean,1,70tFuqBcduJv15bEnOPRTh
Somebody That I Used to Know,Gotye,1,4wCmqSrbyCgxEXROQE6vtV
Call Me Maybe,Carly Rae Jepsen,1,3TGRqZ0a2l1LRblBkJoaDx
We Are Young,Fun,1,7a86XRg84qjasly9f6bPSD
Payphone,Maroon 5,1,1LmN9SSHISbtp9LoaR5ZVJ
Lights,Ellie Goulding,1,7gUpO6td4OOnu0Lf9vhcIV
Glad You Came,The Wanted,1,3AGOgQzp0YcPH41u9p7dOp
Stronger (What Doesn't Kill You),Kelly Clarkson,1,6D60klaHqbCl9ySc8VcRss
We Found Love,Rihanna,1,6qn9YLKt13AGvpq9jfO8py
Starships,Nicki Minaj,1,1oHNvJVbFkexQc0BpQp7Y4
What Makes You Beautiful,One Direction,1,4cluDES4hQEUhmXj6TXkSo
Wild Ones,Flo Rida,1,1NpW5kyvO4XrNJ3rnfcNy3
Set Fire to the Rain,Adele,1,3CKCZ9pfwAfoMZlMncA1Nc
Sexy and I Know It,LMFAO,1,0obBFrPYkSoBJbvHfUIhkv
Some Nights,Fun,1,0s6ks6fob6Kl7lAqDLrBnW
Wide Awake,Katy Perry,1,5JLv62qFIS1DR3zGEcApRt
Good Feeling,Flo Rida,1,2LEF1A8DOZ9wRYikWgVlZ8
Whistle,Flo Rida,1,3bC1ahPIYt1btJzSSEyyrF
One More Night,Maroon 5,1,4XNrMwGx1SqP01sqkGTDmo
Drive By,Train,1,0KAiuUOrLTIkzkpfpn9jb9
The Motto,Drake,1,4Kz4RdRCceaA9VgTqBhBfa
Where Have You Been,Rihanna,1,5WQQIDU3HRaMyPkob8mpFb
Everybody Talks,Neon Trees,1,2iUmqdfGZcHIhS3b9E9EWq
Take Care,Drake,1,124NFj84ppZ5pAxTuVQYCQ
Titanium,David Guetta,1,77TT8Xvx637TpzV8kKGkUw
I Won't Give Up,Jason Mraz,1,53QF56cjZA9RTuuMZDrSA6
It Will Rain,Bruno Mars,1,0RUGuh2uSNFJpGMSsD1F5C
Mercy,"Kanye West, Big Sean, Pusha T and 2 Chainz",1,4qikXelSRKvoCqFcHLB2H2
Boyfriend,Justin Bieber,1,0171XsIM2xyeXRr6wsugEI
Party Rock Anthem,LMFAO,1,0IkKz2J93C94Ei4BvDop7P
Too Close,Alex Clare,1,4sK96UnGx3NjBaqvfTG2dm
Part of Me,Katy Perry,1,1nZzRJbFvCEct3uzu04ZoL
"Young, Wild & Free",Snoop Dogg and Wiz Khalifa,1,5HQVUIKwCEXpe7JIHyY734
We Are Never Ever Getting Back Together,Taylor Swift,1,7AEAGTc8cReDqcbPoY9gwo
As Long as You Love Me,Justin Bieber,1,0pwYLVXVknPSGUQb39cePC
Turn Me On,David Guetta,1,6JOlNkT0QdHeZB0wPbI9IR
Moves like Jagger,Maroon 5,1,7LcfRTgAVTs5pQGEQgUEzN
Blow Me (One Last Kiss),Pink,1,4k80K0b6KZ2QjAYkXON7q6
Good Time,Owl City and Carly Rae Jepsen,1,1kPpge9JDLpcj15qgrPbYX
Give Your Heart a Break,Demi Lovato,1,3sP3c86WFjOzHHnbhhZcLA
Niggas in Paris,Jay-Z and Kanye West,1,0
The One That Got Away,Katy Perry,1,3oL3XRtkP1WVbMxf7dtTdu
Feel So Close,Calvin Harris,1,1gihuPhrLraKYrJMAEONyc
Someone like You,Adele,1,4kflIGfjdZJW4ot2ioixTB
Scream,Usher,1,12eMQUn2GzfsfsQLH53M19
Rack City,Tyga,1,0srwKuJPH8yBzzFUJMBQM2
Domino,Jessie J,1,6MAdEUilV2p9RQUqE5bMAK
Gangnam Style,Psy,1,03UrZgTINDqvnUMbbIMhql
International Love,Pitbull,1,62zFEHfAYl5kdHYOivj4BC
Home,Phillip Phillips,1,4rsW3WCZBGwhHfJWuHRwyT
Without You,David Guetta,1,1tAutlhI9FwnKn7fVgmd5P
Ass Back Home,Gym Class Heroes,1,3bfqkspKABT4pPicm6wC9F
Wanted,Hunter Hayes,1,0p1BcEcYVO3uk4KDf3gzkY
Drunk on You,Luke Bryan,1,3b7CDTKB0SRTmQ6ytYi5vZ
No Lie,2 Chainz,1,6j9iyrrmqWlQZ5SD1hSTaq
Want U Back,Cher Lloyd,1,6E11E0lT5Zy7yb6iT3y8DN
Don't Wake Me Up,Chris Brown,1,18VfHIPaCo0s6FTi1Fnp6T
Dance (A$$),Big Sean,1,3OVLPcUPS0HbMeAeMP0jZ4
Springsteen,Eric Church,1,05ZACkzW8YbRq3eFgIfSNB
Brokenhearted,Karmin,1,4urcG6Nfubqsuqy3juMjBi
Not Over You,Gavin DeGraw,1,6j7hih15xG2cdYwIJnQXsq
Stereo Hearts,Gym Class Heroes,1,0qOnSQQF0yzuPWsXrQ9paz
Back in Time,Pitbull,1,3eQlGeyuSibgAGPEJugaDW
Work Out,J. Cole,1,2nqDYKh0Hbuw1tMpblyVtC
Rumour Has It,Adele,1,76N7FdzCI9OsiUnzJVLY2m
Let's Go,Calvin Harris,1,4wkQmYpAaMe41Rc3sYZ7Vz
Good Girl,Carrie Underwood,1,20DfkHC5grnKNJCzZQB6KC
Pontoon,Little Big Town,1,2Gy3XMLbBxACZ4tXdFRGr7
Ho Hey,The Lumineers,1,0W4Kpfp1w2xkY3PrV714B7
Paradise,Coldplay,1,6nek1Nin9q48AVZcWs9e9D
Blown Away,Carrie Underwood,1,0vFMQi8ZnOM2y8cuReZTZ2
Rolling in the Deep,Adele,1,1CkvWZme3pRgbzaxZnTl5X
Climax,Usher,1,5pyVqlqThcxI7tPDjHIzPh
"Work Hard, Play Hard",Wiz Khalifa,1,1ms5tNNdPouTtcD2oVF9Oz
Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,1,4kte3OcW800TPvOVgrLLj8
Pound the Alarm,Nicki Minaj,1,0LohatbcUXRauoeMlR1jnS
Come Over,Kenny Chesney,1,6BCrbWBpb8d6KWmEqZ41tr
Heart Attack,Trey Songz,1,25CA8QVJQrh5R05UUCaODM
Drank in My Cup,Kirko Bangz,1,3m8CQnnfJJp4eQMWWl3zay
Birthday Cake,Rihanna,1,4EfN6bixdOOgoLYR5C4cWo
So Good,B.o.B,1,28GUjBGqZVcAV4PHSYzkj2
50 Ways to Say Goodbye,Train,1,2NniAhAtkRACaMeYt48xlD
Red Solo Cup,Toby Keith,1,4YKAOXyqkKZ5gOZR0AmVMN
Love You like a Love Song,Selena Gomez & the Scene,1,0laYHRpNTS6i8FXdupHkJ4
Turn Up the Music,Chris Brown,1,1RMRkCn07y2xtBip9DzwmC
Die Young,Kesha,1,7EQGXaVSyEDsCWKmUcfpLk
5 O'Clock,T-Pain,1,6j236RwzFFj4wqH2tWJNBD
A Thousand Years,Christina Perri,1,6lanRgr6wXibZr8KgzXxBl
Take a Little Ride,Jason Aldean,1,2o5mwv7hvas1jdUg14Nihv
You da One,Rihanna,1,3Yt9lRtS5V4nbJnwcgFgvC
We Run the Night,Havana Brown,1,0mtPNQl5vePVwiI9Vykp7L
It's Time,Imagine Dragons,1,6BtmXhTJMM9sBTHeYYASGz
Cashin' Out,Cash Out,1,1POAx4NMLOBPVKZUSsBh92
I Don't Want This Night to End,Luke Bryan,1,0cV4xwUA4ue2deqq4CZFko
Diamonds,Rihanna,1,1z9kQ14XBSN0r2v6fx4IdG
Hard to Love,Lee Brice,1,6E9V9TRlVOLjenGjHemzEH
Somethin' 'Bout a Truck,Kip Moore,1,6Ymvlzom4TQeoKqAWsZRD8
Adorn,Miguel,1,25cUhiAod71TIQSNicOaW3
Fly Over States,Jason Aldean,1,17X2tSzibD9n9QRjdExcWT
Even If It Breaks Your Heart,Eli Young Band,1,0Nu9WA8kEbBWEsay2s8Q0U
Burn It Down,Linkin Park,1,7oVEtyuv9NBmnytsCIsY5I
Thrift Shop,Macklemore & Ryan Lewis,1,4YMqbFcDIFiCBd02PzUBcM
Blurred Lines,Robin Thicke,1,0n4bITAu0Y0nigrz3MFJMb
Radioactive,Imagine Dragons,1,4G8gkOterJn0Ywt6uhqbhp
Harlem Shake,Baauer,1,01XFgRZfZI7oBagNf1Loml
Can't Hold Us,Macklemore & Ryan Lewis,1,3bidbhpOYeV4knp8AIu8Xn
Mirrors,Justin Timberlake,1,4rHZZAmHpZrA3iH5zx8frV
Just Give Me a Reason,Pink,1,1mKXFLRA179hdOWQBwUk9e
When I Was Your Man,Bruno Mars,1,0nJW01T7XtvILxQgC5J7Wh
Cruise,Florida Georgia Line,1,0i5el041vd6nxrGEU8QRxy
Roar,Katy Perry,1,6F5c58TMEs1byxUstkzVeM
Locked Out of Heaven,Bruno Mars,1,3w3y8KPTfNeOKPiqUTakBh
Ho Hey,The Lumineers,1,0W4Kpfp1w2xkY3PrV714B7
Stay,Rihanna,1,1dEy9Pl81QopSxNsPxXQxv
Get Lucky,Daft Punk,1,69kOkLUCkxIZYexIgSG8rq
Royals,Lorde,1,2dLLR6qlu5UJ5gk0dKz0h3
I Knew You Were Trouble,Taylor Swift,1,72jCZdH0Lhg93z6Z4hBjgj
We Can't Stop,Miley Cyrus,1,2y4lAQpi5VTNLu2ldeTdUH
Wrecking Ball,Miley Cyrus,1,2vwlzO0Qp8kfEtzTsCXfyE
Wake Me Up,Avicii,1,4h8VwCb1MTGoLKueQ1WgbD
Suit & Tie,Justin Timberlake,1,6vt0I1cw1YmAIKDJvHVIM5
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,1,6mH3qVIeOsnQIAho5eWwhH
Holy Grail,Jay-Z,1,0
Scream & Shout,will.i.am,1,2iJuuzV8P9Yz0VSurttIV5
Clarity,Zedd,1,60wwxj6Dd9NJlirf84wr2c
Sail,Awolnation,1,5xhQChGGhKLWqBqX4XhtYE
Don't You Worry Child,Swedish House Mafia,1,2V65y3PX4DkRhy1djlxd9p
Diamonds,Rihanna,1,1z9kQ14XBSN0r2v6fx4IdG
I Love It,Icona Pop,1,6HZ9VeI5IRFCNQLXhpF4bq
Safe and Sound,Capital Cities,1,6Z8R6UsFuGXGtiIxiD8ISb
Treasure,Bruno Mars,1,55h7vJchibLdUkxdlX3fK7
The Way,Ariana Grande,1,06EL94D0TA27Ik0Ke5usbj
Started from the Bottom,Drake,1,5DI9jxTHrEiFAhStG7VA8E
Come & Get It,Selena Gomez,1,6LoQHIo74tOzQ8EsLEkhgF
"Hold On, We're Going Home",Drake,1,2aSC2xhRxOLiiZZVjhbylH
Daylight,Maroon 5,1,6TwfdLbaxTKzQi3AgsZNzx
Feel This Moment,Pitbull,1,0Hf4aIJpsN4Os2f0y0VqWl
Applause,Lady Gaga,1,5ka2ajep9OAvU5Sgduhiex
One More Night,Maroon 5,1,4XNrMwGx1SqP01sqkGTDmo
Love Me,Lil Wayne,1,4e0FYxSROat25pH16zMTZI
My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy,1,7s0lDK7y3XLmI7tcsRAbW0
Fuckin' Problems,ASAP Rocky,1,0
Beauty and a Beat,Justin Bieber,1,190jyVPHYjAqEaOGmMzdyk
Same Love,Macklemore & Ryan Lewis,1,01uqI4H13Gsd8Lyl1EYd8H
Sweet Nothing,Calvin Harris,1,24LS4lQShWyixJ0ZrJXfJ5
Summertime Sadness,Lana Del Rey and Cédric Gervais,1,2dBwB667LHQkLhdYlwLUZK
Home,Phillip Phillips,1,4rsW3WCZBGwhHfJWuHRwyT
It's Time,Imagine Dragons,1,6BtmXhTJMM9sBTHeYYASGz
Power Trip,J. Cole,1,7FOJvA3PxiIU0DN3JjQ7jT
Girl on Fire,Alicia Keys,1,4esOae7i4rqTbAu9o5Pxco
Heart Attack,Demi Lovato,1,1V6gIisPpYqgFeWbMLI0bA
Love Somebody,Maroon 5,1,0HnaqUxvHP5LaWdmWwJpiS
I Will Wait,Mumford & Sons,1,0hm8rgOY17z7kQJlqGKbu7
Try,Pink,1,6yL8vmNnWrD1VdcV5VhXTt
Wagon Wheel,Darius Rucker,1,3xdjjKMcMOFgo1eQrfbogM
Gangnam Style,Psy,1,03UrZgTINDqvnUMbbIMhql
I Need Your Love,Calvin Harris,1,05SBRd4fXgn8FX7bf8BCAE
Die Young,Kesha,1,7EQGXaVSyEDsCWKmUcfpLk
Some Nights,Fun,1,0s6ks6fob6Kl7lAqDLrBnW
Bad,Wale,1,5yhKaacMZGRo4s6evJx9vk
Boys 'Round Here,Blake Shelton,1,39FwE8edwuyiaa4PrGBkP7
"Gone, Gone, Gone",Phillip Phillips,1,5L79aNYCTKiZq7vaOElXYj
Demons,Imagine Dragons,1,3LlAyCYU26dvFZBDUIMb7a
Counting Stars,OneRepublic,1,6sy3LkhNFjJWlaeSMNwQ62
I Cry,Flo Rida,1,4bZd0nRuX8HyjeXAUBczvm
Little Talks,Of Monsters and Men,1,2ihCaVdNZmnHZWt0fvAM7B
The Other Side,Jason Derulo,1,5FljCWR0cys07PQ9277GTz
Berzerk,Eminem,1,6Xk7PnitV9jCRorWt2LiVZ
Catch My Breath,Kelly Clarkson,1,5qxPabNDnJQ551Tf4v6k3j
Crash My Party,Luke Bryan,1,6GBUsjHfZuweYf5lQEz6mP
Pour It Up,Rihanna,1,76VtA90NKurNqaQpV126Ue
22,Taylor Swift,1,3bIxTsfeNMO7Nt2J3EUKrA
I Want Crazy,Hunter Hayes,1,4FkgULes13bk2eHrsJg4q9
The Fox (What Does the Fox Say?),Ylvis,1,5HOpkTTVcmZHnthgyxrIL8
Best Song Ever,One Direction,1,5T7ZFtCcOgkpjxcuaeZbw0
The A Team,Ed Sheeran,1,1VdZ0vKfR5jneCmWIUAMxK
Carry On,Fun,1,7gpy7sfWPNuOKmUNs3XQYE
Highway Don't Care,Tim McGraw,1,4wFUdSCer8bdQsrp1M90sa
That's My Kind of Night,Luke Bryan,1,5HGibWoxnkYSkl6mHmAlOE
Swimming Pools (Drank),Kendrick Lamar,1,6REbwUNlppTfcnV4d4ZoZi
Sure Be Cool If You Did,Blake Shelton,1,5yIiXdLRE85OBiQmCaUenq
#Beautiful,Mariah Carey,1,617KSbx52ACbnQBxSsG26X
Troublemaker,Olly Murs,1,0gRczqVHrEQQDyizJUtgRc
Body Party,Ciara,1,0rFZaQ4crlGAzuCjWCQ2xu
Adorn,Miguel,1,25cUhiAod71TIQSNicOaW3
Hall of Fame,The Script,1,1X1DWw2pcNZ8zSub3uhlNz
Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,1,4kte3OcW800TPvOVgrLLj8
U.O.E.N.O.,Rocko,1,0HFrCOmhCYXlv4NdEwRAuj
Next to Me,Emeli Sandé,1,1Xsxp1SEOxuMzjrFZhtw8u
Mama's Broken Heart,Miranda Lambert,1,2mXsZsJBThTaJXbNcg5QD4
It Goes Like This,Thomas Rhett,1,6GsAD8PgHxmEuIPTG8GP3M
Bugatti,Ace Hood,1,0uFvvXbmGIXlf5ZgtHyYpf
Wanted,Hunter Hayes,1,0p1BcEcYVO3uk4KDf3gzkY
Downtown,Lady Antebellum,1,4kY7rYtE4OQkJNq22OIYRI
Get Your Shine On,Florida Georgia Line,1,6s9ICeczYOfbHHIaSMq9jd
#thatPower,will.i.am,1,01TuObJVd7owWchVRuQbQw
Brave,Sara Bareilles,1,6Uy6K3KdmUdAfelUp0SeXn
Let Her Go,Passenger,1,0JmiBCpWc1IAc0et7Xm7FL
Runnin' Outta Moonlight,Randy Houser,1,6enPOmd3vSFpI4jjms8kXN
I'm Different,2 Chainz,1,6J5sxraPPZ4b0CVOGAgpXj
Still Into You,Paramore,1,1yjY7rpaAQvKwpdUliHx0d
Happy,Pharrell Williams,1,60nZcImufyMA1MKQY3dcCH
Dark Horse,Katy Perry,1,5jrdCoLpJSvHHorevXBATy
All of Me,John Legend,1,3U4isOIWM3VvDubwSI3y7a
Fancy,Iggy Azalea,1,3oiMJQAWVaxSubJ7b2VUtX
Counting Stars,OneRepublic,1,6sy3LkhNFjJWlaeSMNwQ62
Talk Dirty,Jason Derulo,1,6g6A7qNhTfUgOSH7ROOxTD
Rude,Magic!,1,4exV0PeUnisiiGQBxALP0v
All About That Bass,Meghan Trainor,1,5jE48hhRu8E6zBDPRSkEq7
Problem,Ariana Grande,1,7vS3Y0IKjde7Xg85LWIEdP
Stay with Me,Sam Smith,1,5Nm9ERjJZ5oyfXZTECKmRt
Timber,Pitbull,1,3cHyrEgdyYRjgJKSOiOtcS
Pompeii,Bastille,1,3gbBpTdY8lnQwqxNCcf795
Shake It Off,Taylor Swift,1,5xTtaWoae3wi06K5WfVUUH
Am I Wrong,Nico & Vinz,1,1fidCEsYlaVE3pHwKCvpFZ
Turn Down for What,DJ Snake and Lil Jon,1,67awxiNHNyjMXhVgsHuIrs
The Monster,Eminem,1,48RrDBpOSSl1aLVCalGl5C
Say Something,A Great Big World and Christina Aguilera,1,6Vc5wAMmXdKIAM7WUoEb7N
Team,Lorde,1,3G6hD9B2ZHOsgf4WfNu7X1
Let Her Go,Passenger,1,0JmiBCpWc1IAc0et7Xm7FL
Royals,Lorde,1,2dLLR6qlu5UJ5gk0dKz0h3
Let It Go,Idina Menzel,1,0qcr5FMsEO85NAQjrlDRKo
Wake Me Up,Avicii,1,4h8VwCb1MTGoLKueQ1WgbD
Demons,Imagine Dragons,1,3LlAyCYU26dvFZBDUIMb7a
Story of My Life,One Direction,1,4nVBt6MZDDP6tRVdQTgxJg
Chandelier,Sia,1,2s1sdSqGcKxpPr5lCl7jAV
Black Widow,Iggy Azalea,1,7pNC5ZIKtwUK0ReSpM3P9f
Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",1,0puf9yIluy9W0vpMEUoAnN
Latch,Disclosure,1,1DunhgeZSEgWiIYbHqXl0c
Maps,Maroon 5,1,4gbVRS8gloEluzf0GzDOFc
Loyal,Chris Brown,1,5BrTUo0xP1wKXLJWUaGFtk
Best Day of My Life,American Authors,1,5Hroj5K7vLpIG4FNCRIjbP
Habits (Stay High),Tove Lo,1,14OxJlLdcHNpgsm4DRwDOB
Summer,Calvin Harris,1,6YUTL4dYpB9xZO5qExPf05
Boom Clap,Charli XCX,1,0Y1MWB026LYxGvhq4EcMiC
Drunk in Love,Beyoncé,1,6jG2YzhxptolDzLHTGLt7S
Anaconda,Nicki Minaj,1,794F99D5BQHS5ZGRXAs7I5
Break Free,Ariana Grande,1,12KUFSHFgT0XCoiSlvdQi4
Bailando,Enrique Iglesias,1,32lm3769IRfcnrQV11LO4E
Burn,Ellie Goulding,1,0xMd5bcWTbyXS7wPrBtZA6
Wiggle,Jason Derulo,1,2sLwPnIP3CUVmIuHranJZU
Rather Be,Clean Bandit,1,3s4U7OHV7gnj42VV72eSZ6
Don't Tell 'Em,Jeremih,1,0Dc7J9VPV4eOInoxUiZrsL
Show Me,Kid Ink,1,4q6dqyGM25sKFU8nYAGRe4
Wrecking Ball,Miley Cyrus,1,2vwlzO0Qp8kfEtzTsCXfyE
Not a Bad Thing,Justin Timberlake,1,3nB82yGjtbQFSU0JLAwLRH
Roar,Katy Perry,1,6F5c58TMEs1byxUstkzVeM
Ain't It Fun,Paramore,1,1j8z4TTjJ1YOdoFEDwJTQa
The Man,Aloe Blacc,1,2stPxcgjdSImK7Gizl8ZUN
This Is How We Roll,Florida Georgia Line,1,2TR7A4ulH9R1PNwMyd8o8U
Classic,MKTO,1,6FE2iI43OZnszFLuLtvvmg
A Sky Full of Stars,Coldplay,1,0FDzzruyVECATHXKHFs9eJ
Don't,Ed Sheeran,1,3HVWdVOQ0ZA45FuZGSfvns
Na Na,Trey Songz,1,5maiP9UMnTSgoxPX8X3bdz
Hot Boy,Bobby Shmurda,1,0rFke7eNFHbGuGJUdRgjB2
"Hold On, We're Going Home",Drake,1,2aSC2xhRxOLiiZZVjhbylH
Sing,Ed Sheeran,1,6K8qKeWo5MsFED7wCR6Kop
Radioactive,Imagine Dragons,1,4G8gkOterJn0Ywt6uhqbhp
My Hitta,YG,1,5G47DlluL671zo0k3OhoSm
Cool Kids,Echosmith,1,13P5rwmk2EsoFRIz9UCeh9
Hey Brother,Avicii,1,4RXpgGM7A4Hg7cFBoH5KyF
Trumpets,Jason Derulo,1,5KONnBIQ9LqCxyeSPin26k
Animals,Maroon 5,1,2bL2gyO6kBdLkNSkxXNh6x
Burnin' It Down,Jason Aldean,1,5HJqpDspKDKwQpLjvkcIsD
Play It Again,Luke Bryan,1,03fT3OHB9KyMtGMt2zwqCT
2 On,Tinashe,1,3jVtllWS5CFFWLQng8sKsr
Dirt,Florida Georgia Line,1,5CXnIPD6rTjszYYQm6fY2P
Love Runs Out,OneRepublic,1,5BJSZocnCeSNeYMj3iVqM7
Bottoms Up,Brantley Gilbert,1,477pWnF7WFWb9Qs6g8rs4J
Shower,Becky G,1,3DmW6y7wTEYHJZlLo1r6XJ
Me and My Broken Heart,Rixton,1,1oew3nFNY3vMacJAsvry0S
Animals,Martin Garrix,1,1TWfkGrhF7ob0nwB2M6knb
Lifestyle,Rich Gang,1,7DTlsMOQjGysXHpwwpHuPl
American Kids,Kenny Chesney,1,1dgWTMoHwTUnQhOQ8SR5fV
Brave,Sara Bareilles,1,6Uy6K3KdmUdAfelUp0SeXn
Sweater Weather,The Neighbourhood,1,2QjOHCTQ1Jl3zawyYOpxh6
Leave the Night On,Sam Hunt,1,3wx2kQWPn9p5UppQbNhPAk
New Flame,Chris Brown,1,3fBbfrWZUuWWrMQXFISr7N
Love Never Felt So Good,Michael Jackson and Justin Timberlake,1,48td6xvpokdYwvbl3JIiXP
Drunk on a Plane,Dierks Bentley,1,1soxUgYIZb1qx1c7o1Lc7z
Birthday,Katy Perry,1,2xLOMHjkOK8nzxJ4r6yOKR
Bartender,Lady Antebellum,1,6olKv2HP3XgBpvVxAswowe
La La La,Naughty Boy,1,36pLU2ywVeBKEF0rrKtmCB
Blurred Lines,Robin Thicke,1,0n4bITAu0Y0nigrz3MFJMb
Do What U Want,Lady Gaga,1,5XKXMWPACPq51OiqzxenZo
Can't Remember to Forget You,Shakira,1,6XgI9sWq2tOOKnga8c1fba
Amnesia,5 Seconds of Summer,1,1JCCdiru7fhstOIF4N7WJC
No Mediocre,T.I.,1,38aECKrbMv2F5FsYYCewCQ
Come with Me Now,KONGOS,1,2kWowW0k4oFymhkr7LmvzO
Believe Me,Lil Wayne,1,6t2eIONH4Sax3R21QWiKNp
23,Mike WiLL Made-It,1,20FZrLl9zSbO9b3DhaqO6M
Beachin',Jake Owen,1,5dNGORzxFb5z3v7vSAFkTU
White Walls,Macklemore & Ryan Lewis,1,6I3KeXBT0E9MoMqYz8srVq
She Looks So Perfect,5 Seconds of Summer,1,1gugDOSMREb34Xo0c1PlxM
Stay the Night,Zedd,1,2QtJA4gbwe1AcanB2p21aP
Partition,Beyoncé,1,5hgnY0mVcVetszbb85qeDg
Studio,ScHoolboy Q,1,29gsi1zZrZxdStACmTQB0Z
0 to 100 / The Catch Up,Drake,1,4jtyUzZm9WLc2AdaJ1dso7
I Don't Dance,Lee Brice,1,5aj0xPGiEUN3aI2oOYu14S
Somethin' Bad,Miranda Lambert and Carrie Underwood,1,6s9m5J92By7jii22Q2XtY2
Adore You,Miley Cyrus,1,5AnCLGg35ziFOloEnXK4uu
Uptown Funk,Mark Ronson,1,32OlwWuMpZ6b0aN2RZOeMS
Thinking Out Loud,Ed Sheeran,1,34gCuhDGsG4bRPIf9bb02f
See You Again,Wiz Khalifa,1,2JzZzZUQj3Qff7wapcbKjc
Trap Queen,Fetty Wap,1,2d8JP84HNLKhmd6IYOoupQ
Sugar,Maroon 5,1,2iuZJX9X9P0GKaE93xcPjk
Shut Up and Dance,Walk the Moon,1,0kzw2tRyuL9rzipi5ntlIy
Blank Space,Taylor Swift,1,1p80LdxRV74UKvL8gnD7ky
Watch Me,Silentó,1,5RIVoVdkDLEygELLCniZFr
Earned It,The Weeknd,1,4frLb7nWtsz2ymBE6k2GRP
The Hills,The Weeknd,1,7fBv7CLKzipRk6EC6TWHOB
Cheerleader,OMI,1,023OVLNzXhX0j7CxswUt6D
Can't Feel My Face,The Weeknd,1,22VdIZQfgXJea34mQxlt81
