,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
1503,3565,spaceship (feat. uffie),galantis,0,592JiALLj5xL5Z6LuMmaOV,0.507,0.883,2.0,-5.043,0.0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,189524.0,4.0,"Eh, I found a spaceship
You got the kinda love that's taking me new places
Eh, I'm on a spaceship
You got the kinda love that's taking me new places
Eh, I found a spaceship
You got the kinda love that's taking me new places
Eh, I'm on a spaceship
You got the kinda love that's taking me new places
Eh, I found a spaceship
Eh, you take me, aya, aya, aya
Three, two, launch

Eh, I found a spaceship
You got the kinda love that's taking me new places
Eh, I'm on a spaceship
...

",0.0,pop,2018
1504,3568,heaven to me,don diablo,0,0OcAPWLoSQU6sYOWnYfQ1x,0.688,0.924,11.0,-2.762,0.0,0.0851,0.147,4.68e-06,0.949,0.507,125.995,175402.0,4.0,"I promise I won't waste your time
Leave it up to me and I will blow your mind
I know the moment when you set me free
'Cause I've been to hell and back
This looks like heaven to me
I've seen some lows and highs
We all lose our way more than once or twice
I know how powerful we could be
'Cause I've been to hell and back
This looks like heaven to me
Heaven to me, heaven to me
Heaven to me, heaven to me
...

",1.0,pop,2018
1506,3571,know you better (feat. tessa),sam feldt,0,43JyIDsNx4pUOOUDcIV2Cr,0.778,0.756,1.0,-4.754,1.0,0.0385,0.126,2.2e-06,0.092,0.418,119.948,228226.0,4.0,"Better, better
Know you better
Better, better
Underneath your clothes

I wait for your signal
You know I can't reach your mind
You're some kind of rhythm
That I can't figure out

You're so mysterious
I like you dangerous
Yeah, I'm going crazy
I'm so delirious
It must be serious
Yeah, I'm going crazy

You just make me feel good
Boy, I think that I would
Like to get to know you better, know you better
Whatever you believed in
We can make it ideal
I just want to know you better, know you better
Underneath your clothes

Better
Know you better, know you better
Better

A beautiful devil
...

",0.0,pop,2018
1507,3572,tell me you love me,galantis,0,5kgqTe1BM720OjU78TGYDw,0.762,0.797,5.0,-2.71,1.0,0.135,0.117,0.0,0.202,0.525,122.066,190400.0,4.0,"I, I've been up all week
Not getting any sleep, trying to read the signs
I don't know how much more I can take
How much longer I can wait before I lose my mind
You, for heavens sake, you take my breath away
When you're not even trying
You got me wondering why, ooh
What if you were mine?

Oh, baby, come on and say it now
Just let the words come out
(Tell me you love me)
It's easy, to say what's on your mind
Say it a million times
(Tell me you love me)

...

",0.0,pop,2017
1508,3574,i forgot - moti remix,clara mae,0,1z9FsMcadBf6qRKQv51RZ2,0.448,0.891,6.0,-3.602,1.0,0.13,0.0389,1.32e-05,0.539,0.317,121.87,184000.0,4.0,"Heard your voice from the balcony
I started looking for the closest way out
To get by without meeting you
Heard my name, someone telling you
I'm standing right outside the door on your right
Got no time for a good excuse

Didn't know you would be here, looking like the best I've ever had
Didn't know that I would feel like every time you move like that
Walk into the room, and I can't refuse ya
Didn't know that we would meet up,
feeling like four years never passed

For a minute, you thought you'd fooled me
For a minute, you got me lost
For a second, I thought you loved me
...

",0.0,pop,2018
1509,3575,found you,don diablo,0,1Huj5ge9C6oENTk0JrPByu,0.637,0.767,6.0,-5.137,0.0,0.0491,0.228,4.69e-06,0.111,0.803,124.006,189677.0,4.0,"I didn't take time to say the words
I never quite made my feelings heard
Maybe I've bottled up the truth
But now I've got everything to lose

Let me swear to you, let me say it, I'mma testify
There's nothing that I wouldn't do
To have you and hold you tight

Never gonna let, never gonna let
I'm never gonna let you go
Never gonna let, never gonna let
I'm never gonna let you go
Never gonna let, never gonna let
I'm never gonna let you go
That is the truth

Never gonna let, never gonna let
I'm never gonna let you go
Never gonna let, never gonna let
I'm never gonna let you go
Never gonna let, never gonna let
I'm never gonna let you go
That is the truth
Is the truth
...

",0.0,pop,2018
1510,3576,with u (feat. karen harding),tujamo,0,0RlRoQwro0aIKMJct9TKTW,0.785,0.865,8.0,-4.064,1.0,0.0307,0.0793,0.00103,0.0469,0.673,122.017,184555.0,4.0,"I've been thinking 'bout it
I've been thinking 'bout it when I'm with you
It's always underrated, never complicated when I'm with you

I only wanna give enough
Of something that you know I got plenty of
I only wanna keep it real
Trust me, you don't have to understand it
This is how I planned it

If you, if, if you
Only for the night
Work you, work, work you
Only for the night
Don't you, don't, don't you
...

",0.0,pop,2018
1511,3577,how you've been,r3hab,0,2EePNPzetyQFErkRfNrhnW,0.639,0.744,9.0,-6.666,1.0,0.0446,0.0897,0.0,0.0728,0.122,114.151,140000.0,4.0,"We're so separated
And my thought of you has changed
We said we wanted that
Part of me wants it back

But I don't wanna give you the wrong idea
'Cause I-I-I-I
I need to get this off my chest
'Cause I

It's been a minute and my memory of you is fading
I'm hearing so much and I'm tryna keep up with you lately
Is it too hard to just talk without driving us crazy
...

",0.0,pop,2018
1512,3579,idgaf - hazers remix,dua lipa,0,0FlnsBDwPglenLJoQjPd4K,0.814,0.705,7.0,-4.734,1.0,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617.0,4.0,"You call me all friendly
Tellin' me how much you miss me
That's funny, I guess you've heard my songs
Well, I'm too busy for your business
Go find a girl who wants to listen
'Cause if you think I was born yesterday
You have got me wrong

So I cut you off
I don't need your love
'Cause I already cried enough
I've been done
I've been movin' on since we said goodbye
I cut you off
I don't need your love
So you can try all you want
Your time is up, I'll tell you why

You say you're sorry, but it's too late now
So save it, get gone, shut up
...

",1.0,pop,2018
1513,3581,chasing fire - robin schulz remix,lauv,0,7LR2nZOAmgApHf2q3m1WW0,0.607,0.717,5.0,-5.771,1.0,0.0634,0.0067,0.00132,0.256,0.376,125.956,217679.0,4.0,"I wanna hate you 'cause I still love you
And it's weighing on my chest
We keep our bodies tied together
To ignore what's coming next

I was driving you home in the middle of the night
But I couldn't bring myself to say goodbye
I was driving you home in the middle of the night
And there's no good way, yeah there's no good way

I'm chasing fire when I'm running after you, you
You got that something that I never wanna lose, lose, yeah
It's like dancing when the song's already over
Moving without getting any closer, oh
I'm chasing fire when I'm running after you

Keep chasing fire
No other way, no other way
...

",0.0,pop,2018
1515,3587,high on life (feat. bonn),martin garrix,0,4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,6.0,-6.431,0.0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762.0,4.0,"Killed the demons of my mind
Ever since you came around
We're a river, running wild
How could I have been so blind?

I just live a fast life
Forget about the past time
Numb out to escape my feels
And friendships only pass by
Show up, gone, like strobe lights
With you, I feel something real

And I'd walk a million miles just to see you smile
'Til the day I die
Oh, I need you by my side, we'd get high on life
'Til the day we die
High on life 'til the day we die

...

",0.0,pop,2018
1516,3589,i am free,cosmos & creature,0,4tGRBza90rBP8VdmYO4M9J,0.784,0.556,1.0,-7.42,0.0,0.0415,0.00242,0.132,0.0517,0.645,113.979,200000.0,4.0,"Summer days,
waste away Caught up in a no phase Now and then,
it comes in waves I see your face in a new place Used to be you and
me Tight ropes and lightning Feelings are strange,
people change Different thoughts on the same page [Pre-Chorus:
Brandyn Burnette & Molly Moore] I'm on wild wild ride in the prime of
my life I'm on wild wild ride I'm on wild wild ride and I'm taking my
time I'm on wild wild ride [Chorus:
Brandyn Burnette & Molly Moore] I'm gonna love you I am free,
I am free, I am free You gonna love but you Don't know me,
...

",0.0,pop,2018
1517,3590,remedy,alesso,0,6jreFSOTUAViWjKyzOC4Kg,0.601,0.775,0.0,-4.612,1.0,0.0473,0.269,0.0,0.0883,0.483,119.964,190295.0,4.0,"I didn't know that I was broken
Until I found my missing piece
It seemed like every door was closing on me
And you were so far out of reach

Drunk on the night, you got lips like your wine
I got nothing but time for you
Feeling so high on that look in your eyes
I got nothing but time for you

(O-o-o-o-o-oh)
I believe, I believe, I believe, I believe (o-o-o-o-o-oh)
That loneliness is my disease (o-o-o-o-o-oh)
I believe, I believe, I believe, I believe (o-o-o-o-o-oh)
That you are the remedy (o-o-o-o-o-oh)
That you are the remedy (o-o-o-o-o-oh)
That you are the remedy

I didn't have no one to turn to
...

",0.0,pop,2018
1518,3592,whenever (feat. conor maynard),kris kross amsterdam,0,3DGar7krWlmrXRFHBcQF6z,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518,109.989,163636.0,4.0,"Baby, we'll be together when you come over
Ya, I need you too
Get you a ticket and I'll make you fly over
You won't make it through
I need some loving yet a little bit sober
Won't say goodbye
You won't regret when you're a little bit older
Because

Whenever (oh), wherever (oh)
We're meant to be together
I'll be there and you'll be near
And that's the deal my dear (ooo)
We're over, you're under
You never have to wonder (oh)
We can always play by ear
And that's the deal my dear
And that's the deal my dear
And that's the deal my dear
...

",0.0,pop,2018
1519,3598,walking by,felix cartal,0,6Et6OSJYZXrO44e0oXcOsf,0.628,0.781,6.0,-4.745,0.0,0.0411,0.132,5.12e-06,0.209,0.186,121.015,218182.0,4.0,"I first saw you in the city
Right between where the cars pass through
And that moment stayed with me
Guess I fell for the idea of you
Ooh, I can't forget it, get it
Ooh, now I can't sleep
I first saw you in the city
I guess I fell for the idea of you

I've been lying here all night
I keep imagining you and I
And what it would be like
I can't get you out of my mind
Maybe I will see you in another life
I've been lying here all night
I keep imagining you and I
And what it would be like
I can't get you out of my mind
Baby, I will see you in another life

...

",0.0,pop,2018
1520,3600,like i do,david guetta,0,6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0.0,-3.719,0.0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500.0,4.0,"Baby, I think of you
When I'm all alone and it's half past two
Bet you think about it too
Ain't nobody love you like I do
Like I do

Baby, I think of you
When I'm all alone and it's half past two
Bet you think about it too
Ain't nobody love you like I do
Like I do

Like, like I do
Like I do
...

",0.0,pop,2018
1521,3601,breach (walk alone),martin garrix,0,5UHrKSQhNs96msAx8LPVwS,0.738,0.953,1.0,-4.781,1.0,0.216,0.0388,0.0146,0.214,0.483,128.069,178125.0,4.0,"These days nothing ever feels like home
You say you're driving down a one-way road
If you see the day only for the night
Do you see the darkness in the middle of the light?
...

",0.0,pop,2018
1522,3602,just don't know it yet,moti,0,63ZhIOmKYS7UfWOFWRkwsX,0.688,0.838,9.0,-3.25,1.0,0.114,0.0232,0.0,0.131,0.359,126.069,171429.0,4.0,"Keep me high, keep me breathing
Before my head hits the ground (hey)
Thought I was fine with believing
But I found my way out

My father said, ""Don't you worry, don't you worry 'bout a thing""
My father said, ""There's a reason, hear me calling""
He said, ""Don't you worry 'bout tomorrow, don't you ever forget
You will find that heaven's in you, you just don't know it yet""

You just don't know it yet, yet, yet, yet, yet
You just don't know it yet, yet, yet, yet
You will find that heaven's in you, you just don't know it yet
...

",0.0,pop,2018
1523,3603,just got paid,sigala,0,0v3BMLcwUmAwyqJaf5997o,0.732,0.922,6.0,-1.829,0.0,0.0975,0.0348,0.0,0.146,0.589,120.033,218250.0,4.0,"I should grow up some day 'cause I got bills to pay
I can't be waking up at someone else's place
I know I drink too much, can't pay my rent this month
I should be saving up, but

I just got paid
I'm broke, but I'm balling
Don't know where we're going
We go in when we go out

I just got paid
I'm broke, but I'm balling
Don't know where we going
We go in when we go out
I just got paid
I just got paid

Well it feels like every day's a holiday
So I can't take my cheque to the bank
And I know, know, know I should be worried
But I work, work, work to the bone, baby
So gimme that
Gimme that, gimme that, gimme that (woo)
Gimme that, gimme that, gimme that (hey)
Gimme that money
I said, now, gimme that money (oh, woah)
Gimme that, gimme that, gimme that (oh, yeah)
Gimme that, gimme that, gimme that
Come on and gimme that money
Gimme that money

I should grow up some day
'Cause I got bills to pay
...

",0.0,pop,2018
1526,3607,promises (with sam smith) - david guetta remix,calvin harris,0,3Lv3frZVXU7Q0JEFvLIzWW,0.588,0.697,3.0,-4.744,0.0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417.0,4.0,"Are you drunk enough?
Not to judge what I'm doing
Are you high enough?
To excuse that I'm ruined
'Cause I'm ruined
Is it late enough?
For you to come and stay over
'Cause we're free to love
So tease me, hmmm

I make no promises, I can't do golden rings
But I'll give you everything (tonight)
Magic is in the air, there ain't no science here
So come get your everything (tonight)
...

",0.0,pop,2018
1527,3608,this feeling,iyes,0,4YcglWzBqXHbdswqNYk7lF,0.74,0.626,7.0,-6.005,0.0,0.144,0.336,0.0,0.262,0.83,118.021,198525.0,4.0,"Wooh
Gotta get rid of this feeling
I'm feeling done
Yes, I've gotta get rid of this feeling that's under my charm, yes
I've been waiting so long
I've just got to get ah
Yes, got to get a, feeling, feeling babe
Yes, I feel it, I feel it
This feeling drive me mad
...

",0.0,pop,2018
1529,3614,waiting for tomorrow (feat. mike shinoda),martin garrix,0,27YP211Rr8RezhiFVDLFI8,0.507,0.887,5.0,-4.084,0.0,0.141,0.00731,0.0,0.562,0.336,128.015,247505.0,4.0,"Remember we were staring up to those peaks on the horizon?
You told me if I faced my fear, there was no doubt I could climb them

There's nothing I have wanted more
The only one I've been waiting for
So hold your breath and close your eyes
The night is cold, but the sun will rise

Counting down to the light, through the night
Just waiting for tomorrow
Almost there, almost time
All my life, just waiting

It's only one more day
It's only one more day
It's only one more day
It's only one more...
Waiting for tomorrow
...

",0.0,pop,2018
1530,3619,eastside (with halsey & khalid),benny blanco,0,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6.0,-7.648,0.0,0.321,0.555,0.0,0.116,0.319,89.391,173800.0,4.0,"Uh
Yeah, yeah

When I was young, I fell in love
We used to hold hands, man, that was enough (yeah)
Then we grew up, started to touch
Used to kiss underneath the light on the back of the bus (yeah)
Oh no, your daddy didn't like me much
And he didn't believe me when I said you were the one
Oh, every day she found a way out of the window to sneak out late

She used to meet me on the Eastside
In the city where the sun don't set
And every day you know that we ride
Through the backstreets in a blue Corvette
Baby, you know I just wanna leave tonight
We can go anywhere we want
Drive down to the coast, jump in the seat
Just take my hand and come with me, yeah

We can do anything if we put our minds to it
Take your whole life then you put a line through it
...

",0.0,pop,2018
