,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
3921,8990,happy now - acoustic,zedd,0,6cWpGXt8X3WqHYnnDeNiKV,0.625,0.33,4.0,-6.908,1.0,0.067,0.895,0.0,0.121,0.548,161.259,152000.0,4.0,"You're a world away
Somewhere in the crowd
In a foreign place
Are you happy now?
There's nothing left to say
So I shut my mouth
So won't you tell me, babe
Are you happy now?

You're the only one who can up and run
Leave me just as empty as the day you came
And you hold all the cards, all the broken hearts
Strung over your shoulder till it's all in vain

And only you know the strength of your teeth
The wash in the weight of your pockets, so deep
And lonely

You're a world away
Somewhere in the crowd
In a foreign place
...

",0.0,pop,2018
3922,8991,jubilee road,tom odell,0,3CRJORXJpagbUMYZuj2lwX,0.457,0.261,6.0,-8.913,1.0,0.0485,0.716,0.0,0.0829,0.185,80.117,313259.0,4.0,"It's a late Friday night
The street lamps are shining up in my bedroom
There's a mighty big fight between the thunder and lightning
Wonder who you will lose
I see a party balloon
And I ain't been invited
Hey look that moon
There ain't nothing like it
All grey and Gold
Down on Jubilee Road

I see Mr. Bouvier
In his two bedroom basement
In his purple dungarees
He's grumpy and he's gray
Oh, he's sweeping off the pavement
Cigarettes and leaves
His kid's up in China
His wife's up in heaven
...

",0.0,pop,2018
3923,8992,hell or high water,passenger,0,0OJg8K1N7UX3QM2HafN0L4,0.238,0.737,4.0,-5.289,0.0,0.109,0.00198,9.81e-06,0.374,0.443,81.901,221227.0,4.0,"Was it the trick of the light?
Or a shot in the dark?
Was it hell or high water that broke our hearts?
Was it something I said?
Or just a cruel twist of fate?
Was it hell or high water and is it too late?
Oh, is it too late?

Man, all my life I've been
Searching for someone, to show me how it feels to be loved
And how to love somebody back
And after stumbling through the years
I thought I found you, just to see you fading out into the night

Was it the trick of the light?
Or a shot in the dark?
...

",1.0,pop,2018
3924,8994,messy - stripped,kiiara,0,6838UdIIk7ik8qJd33GKLl,0.696,0.2,9.0,-13.091,1.0,0.0649,0.726,0.0,0.121,0.38,108.756,142690.0,4.0,"Been sleeping over for the past couple of weeks
Making a habit out of it, yeah
When I woke up, I saw your toothbrush on the sink
It kinda scared me, I'll admit

If there's a line, then I think that I crossed it
Second time you stay the night
If there's a cool, then I think that I lost it
And I should take my own advice

Let's stop before it gets m-m-m-m-messy
Let's stop before it gets h-h-h-h-heavy
...

",0.0,pop,2018
3926,8996,old news,mitch james,0,2B3jnZ6tCsVFD4gNXHBJzP,0.693,0.658,5.0,-7.408,1.0,0.0398,0.0896,2.0600000000000003e-05,0.12,0.487,100.987,230267.0,4.0,"I've been looking at the watch that you gave me
I kinda hope it's gonna stop
Every time I try to talk you go crazy
And you go packing all your stuff into those boxes
It's like you don't feel nothing
Nothing at all

You're avoiding every moment we argue
Spending hours on your phone
Talk to everybody else 'bout our issues
Still I can't get you alone and to be honest
It's like you don't feel nothing
Nothing at all

I know I told too many lies
Down the road, couldn't do it one more time
'Cause the wrongs I did, I can't make right
Make 'em right, not tonight

Well you know I'd go back in a minute
Change my mind every time I relive it
Tell me what can I do?
I'm always thinking of you
Well I don't know who I thought I'd be kidding
All the lies, they will not be forgiven
Tell me what can I do?
I'm always thinking of you

No, I don't want to
I don't want to
...

",0.0,pop,2018
3927,8998,sea,ina wroldsen,0,3tb5r3NktUMtGtgOm98Bxa,0.707,0.267,9.0,-9.405,0.0,0.0299,0.839,6.88e-06,0.0741,0.286,115.026,264839.0,4.0,"Where the fields go from a dark brown
To a riveting bright yellow
Where the cars slow their speed down
And the boats glide on merit sea
Where the sun don't ever set
Or it never comes up
Where the sky turns violet
And the weather don't stop

I spent so long looking for a way
I could be a part of another home
I tried so hard blocking out the waves
But my ocean heart never let it go

This people, my people
Sea people cannot really leave
This people, my people
Sea people come back to the sea
...

",0.0,pop,2018
3928,9000,tough - acoustic,lewis capaldi,0,472EKKy1GV7wa2XFXoNL6Z,0.714,0.311,1.0,-7.971,1.0,0.0442,0.814,0.0,0.0916,0.442,110.643,223360.0,4.0,"Every little part of me
It's holding on to every little piece you
It's holding on to every drop of blood you drew
It's holding onto you

And every waking hour I spend
Holding out for reasons not to go to bed
I'm holding out for someone else to hold instead
If every hope of you is dead

'Cause every night since you cut and run
I feel like the only one who's ever been the lonely one
Trying to mend a heart that keeps breaking
With every step that you're taking

'Cause you've been running circles 'round
My mind, turning me inside out
And I fell for you but hit the ground
'Cause the only love I've known has let me

Down and I need lifting up
...

",0.0,pop,2018
3929,9001,i will never be,lily moore,0,3k2d0mHHyJkhDmWVYoDsER,0.657,0.6,5.0,-5.271,1.0,0.0306,0.524,0.0,0.106,0.412,78.05,212240.0,4.0,"I could talk a little louder
Put my red dress on
I could call you baby
Or not
When we go out I'll make you prouder
Leave a good impression
So your friends tell their friends who you've got
There must be something about you
Why would you need
To be corrupted by somebody like me?
But I will never be
Everything you need
Enough for you to leave you sleepless in the night
I heard that that's what lovers do, woo
Well, I will never be
The first thing in your mind
...

",0.0,pop,2018
3930,9003,i bet,charlotte lawrence,0,3RaEDBfqusXHjEObBFQiuH,0.401,0.461,5.0,-5.652,0.0,0.208,0.194,0.0,0.124,0.33,166.954,190279.0,4.0,"I bet you're at some afterparty
Chasing your whiskey with some coke
You're with some girls who look just like me
I bet you bet I'll never know
You're on London time, it's flying by
It's already tomorrow
I can't keep up, your day is done
But you're just getting started

I bet, I bet, I bet, no
I bet, I bet, I bet, no
I bet, I bet, I bet
You're not alone
...

",0.0,pop,2018
3931,9006,no right to love you - acoustic,rhys lewis,0,5UqivtkoiPTXrJu6GIt1mh,0.531,0.269,1.0,-10.6,1.0,0.0406,0.866,0.0,0.116,0.52,84.186,229557.0,4.0,"Day breaks and when I turn
You're not on my pillow
My head shakes and then the penny drops
Still your t-shirt on my chair
Pencilled hearts on paper
I try not to think but I can't stop
And doubt sets in like a storm
I could feel it coming
And words echo out yesterday
Time pushed me to the edge
The jump was my decision
I've only got myself to blame

'Cause I have no right to love you
When I chose to walk away
I have no right to miss you
When I didn't wanna stay
And I have no right to need you
And I knew what my heart was gonna lose
...

",0.0,pop,2018
3932,9007,night cries,arctic lake,0,1u6s0RKQX9oCImfMZbI760,0.328,0.0976,1.0,-13.828,0.0,0.0457,0.937,4.210000000000001e-05,0.101,0.127,172.875,177187.0,3.0,"Theres a part of us that knows where night cries
Held in years of yearning after I
Lost the moments only meant for me
Who can tell the heart when it must sleep

I would go to the ends of the earth
...

",0.0,pop,2018
3933,9008,company (feat. molly hammar),paul rey,0,6K1L3LtUFusf76CF6PacGO,0.48,0.162,8.0,-10.238,1.0,0.0542,0.914,0.0,0.123,0.0949,75.301,193333.0,4.0,"These shadows follow me
When I'm in the light
When everything is bright

These shallow part of me
Thinks that it is nice
And doesn't think twice

But every single time when things get dark
The shadows all leave me on my own
I look around, not a sound
It's only me and me alone

But every single time when I need a friend
You're the only one to comfort me
Rain or shine, day or night
You're the one that keeps me company

...

",0.0,pop,2018
3934,9012,release,only girl,0,4KGG8SrkjwDuil5KAXF3qw,0.538,0.368,0.0,-9.006,0.0,0.109,0.788,0.000637,0.186,0.326,109.991,208000.0,4.0,"Free your mind and imagine us together
Inside us or into your forever
I know that I should try, try not to chase desire
Thought this was all that I needed from you
And darling, I just wanted to be
Oh, someone you could hold on to

And I'm lead by emotion
It's getting harder to hide away here
I don't have what you need
I'm trying to feel, just give me release

And when you come around it always leads to something
And I know you pretend this whole time we were nothing
But if you run away I'll never find my peace
Just give me release
...

",0.0,pop,2018
3939,9031,chewing gum,blood orange,0,3jxExv27cf3OSt0BXtAR6Z,0.622,0.515,8.0,-7.959,0.0,0.145,0.144,0.0165,0.194,0.217,168.265,263870.0,4.0,"Looking for the truth, for the truth

Tell me what you want from me (lookin for the truth, for the truth)
Tell me what you want from me (lookin for the truth, for the truth)
Tell me what you want from me (lookin for the truth, for the truth)
Tell me what you want from me (lookin for the truth, for the truth)

Switchin' up your style, but you've waited too long
Finally hit you now, it's wrong
Basing yourself, and racing yourself in the name of truth
What's true?

Brother, baby, we've seen it all
And we're tired, so what you want from me? (Grill on froze)
Looking for the truth

Tell me what you want from me (lookin for the truth, for the truth)
Tell me what you want from me (lookin for the truth, for the truth)
Tell me what you want from me (Grill on--) (lookin for the truth, for the truth)
Tell me what you want from me (lookin for the truth, for the truth)

Nothing can replace me if you're not taking my lead
...

",1.0,pop,2018
3940,9035,rose in harlem,teyana taylor,0,38HcgcQC4suvti0Sa0e5yc,0.543,0.567,2.0,-5.241,0.0,0.129,0.468,0.0,0.171,0.351,143.744,222828.0,4.0,"A rose in Harlem, a rose in Harlem
A rose in Harlem, a rose in Harlem

Been through more than a lil' bit
Been through more than a lil' bit
But I ain't callin' no names out
No, no free promotion
Naw, naw I ain't late, I don't do due dates
No sneak diss, no sneak shit
That's just how I was raised

Had to get it out the soil
I been down, I been loyal
When you really hold it down
Niggas ain't even really down for ya
Oh no, what a shame
10 years in the game
Niggas like 'You ain't hot? You ain't pop yet?
What's up wit' you and Ye?'

(A rose in Harlem) Girl out the concrete
(A rose in Harlem) You know it ain't sweet
(A rose in Harlem) Can't tell me any- any- any- anything

It be the ones who say they ride for you
It be the ones, the ones you love, them too
It be the ones who swear they real, not true
It be them ones, It be them ones
Don't get caught up

...",1.0,pop,2018
3946,9050,lil bitch (intro),stefflon don,0,2BebsgURFz2BPXMO95vxdJ,0.532,0.795,11.0,-3.46,1.0,0.327,0.121,0.0,0.142,0.579,155.595,102269.0,4.0,"t's not enough is it? It's not enough
What do you want, what do you want?
You want my blood? Do you want my sweat?
What the fuck you want? What the fuck y'all niggas want?

Lace front, time to show 'em bitches always talkin' shit
'Bout they pissed, bitch, go fix your wig
I ain't comin' in the game to play no victim
I tell bitches suck dick before I play the victim
Who me? Yes you, who you think I'm talking to?
Don't think 'cause I'm like that, I won't get dark

Bitch bark, but I bite, let's see who rides tonight
...

",1.0,pop,2018
3948,9052,pouring rain,emmit fenn,0,4HSrjkd1Uyk02UeoTFSYGF,0.592,0.496,11.0,-9.131,1.0,0.163,0.686,0.0,0.104,0.125,103.683,189600.0,3.0,"He never knew his father, the only home he had was the block
Crack in the sock, just a rebel with a hand full of rocks
Cadillac on D's, like Pamela Anderson's top
Had to have a knot to fill a void from not having a pops
See, his old man was a dope head, never had J's, just PRO-Keds
Mother worked all kind of jobs, broke her back tryna provide
But the local smack dealers outside who he idolized
When they bang, the disciple signs light up the night like fireflies
He wanna be them
So he gotta be in, anything to numb the pain
Only twelve, serving fiends, soaking in the pouring rain

And I hope that we can face this together
Any city, every weather
...

",1.0,pop,2018
3953,9065,yottabyte,martin garrix,0,1PYsy4cGp3egbeaQDjIGIa,0.634,0.632,5.0,-4.52,0.0,0.0313,0.0129,0.000453,0.116,0.449,128.075,210005.0,4.0,,0.0,pop,2018
3954,9069,no place,rüfüs du sol,0,6rLQZW36LaEUGWl3sWTg7v,0.612,0.876,4.0,-6.247,0.0,0.0315,0.0167,0.175,0.189,0.187,120.022,237987.0,4.0,"I see you standing at the front of the land
Waiting for something I can't make out
But I wanna talk to you, to pull you aside
I wanna ask you to come with me tonight
I wanna stay by your side

While we untangle
World around
It's unfair
I'm hearing sirens
Calling me closer to you
There's no place I'd rather be
...

",0.0,pop,2018
3955,9072,access,martin garrix,0,4cBSVGEHvZCPGKq2UnB26P,0.726,0.752,7.0,-7.401,0.0,0.0931,0.0529,0.145,0.201,0.174,128.035,195454.0,4.0,,0.0,pop,2018
3957,9076,dancing alone,axwell /\ ingrosso,0,5xzzxWj8a1YBbNZhNLqWuQ,0.699,0.94,8.0,-5.969,0.0,0.208,0.0853,0.0,0.336,0.652,122.079,253770.0,3.0,"She's shining in a sea of people, see her smiling
Something about her body caught my eyes and
I can't seem to look away
Oh, she's floating
Bumping into strangers like they're nothing
Acting like she know she's hiding something, yeah
I can't take my eyes away, no

It's like I've seen her face before
I know, but I don't know for sure
My friends ain't with me anymore
Oh, I've gotta know

Why she dancing alone
Why she dancing alone
Did she come on her own?
Seem so lost
So why does she keep on dancing
Dancing alone?

Why she dancing alone
Why she dancing alone
Did she come on her own?
Seem so lost
...

",0.0,pop,2018
3958,9079,ocean (feat. khalid) - bart b more remix,martin garrix,0,2Bs3q5N4EfJ1dWrFHWHpls,0.679,0.88,3.0,-5.462,1.0,0.053,0.00577,0.0875,0.0725,0.582,125.005,185280.0,4.0,"Tell me what you're crying for
I'll wipe your tears, oh love
If your soul is aching love
We'll comfort you for sure

If we're caught in a wave, I will carry you over
It don't matter where you are, I'll run to your front door
When my head goes in different directions
You know my heart's never on the move
And in the dark times, you don't have to question
If I'm a hundred with you

You could put an ocean between our love, love, love
It won't keep us apart
You could build a wall, I would run it up, up, up
Just to get to your heart
If we're caught in a wave
Baby, we'll make a way
You could put an ocean between our love, love, love
...

",0.0,pop,2018
3960,9081,one more day - nicky romero remix,afrojack,0,6W2nxxERQlWvRCCHdhKYww,0.432,0.655,2.0,-4.202,0.0,0.0447,0.11,4.55e-06,0.134,0.166,126.011,240893.0,4.0,"Tell me we'll be alright whatever I might do
I may disapoint you
'Cause I'm the one who always messes up everything
Being with me is like walking on a tight rope
So bring all of your rope
I think that I was born with broken wings

I'm sorry that I had to start a fire
Just tell me now, where to go
It's down or even higher
If I promise you that I won't fuck up
From now on I'll be better forever
And I promise you that I will stay focused
...

",1.0,pop,2018
