,Song,Artist,Billboard100,URI
460,ramblin' man,the allman brothers band,0,5cfYurP1XKldMBtvBBJiTs
461,fire and rain,james taylor,0,3LcYYV9ozePfgYYmXv0P3r
462,baba o'riley,the who,0,3qiyyUfYe7CRYLucrPmulD
463,heart of glass - special mix,blondie,0,0a4agFmqHXxcZl1nho1BxM
464,my sharona,the knack,0,1HOMkjp0nHMaTnfAkslCQj
465,bennie and the jets - remastered 2014,elton john,0,0dBatXn1vVUl0jLgXRClwD
466,baby hold on,eddie money,0,5ZYvcJ04ccUw2Matbnmu0U
467,runnin' with the devil - 2015 remastered version,van halen,0,0
468,2112: overture / the temples of syrinx / discovery / presentation / oracle / soliloquy / grand finale - medley,rush,0,5H8xFHau0x3PI1CssO6EaX
469,all the young dudes,mott the hoople,0,0WNGPpmWqzPnk0psUhJ3SX
470,all right now,free,0,1gcESexgftSuLuML57Y69q
471,backstreets,bruce springsteen,0,4cKJsZuzbNBpdxeMC9pBQG
472,barracuda,heart,0,4KfSdst7rW39C0sfhArdrz
473,ballroom blitz,sweet,0,3Pu3IChaAoa5EjgUBv5F6x
474,black betty,ram jam,0,2ZOTtG7v1OrSNs6EINIGb4
475,beast of burden - remastered,the rolling stones,0,77oU2rjC5XbjQfNe3bD6so
476,band on the run - remastered 2010,paul mccartney,0,1H4idkmruFoJBg1DvUv2tY
477,breakdown,tom petty and the heartbreakers,0,5x53pbGk6sbl1BGom19QQ5
478,carry on wayward son,kansas,0,4DMKwE2E2iYDKY01C335Uw
479,cat scratch fever,ted nugent,0,0SvfyHYDp2uIsHt53LDlI9
480,bridge over troubled water,simon & garfunkel,0,6l8EbYRtQMgKOyc1gcDHF9
481,caravan,van morrison,0,1US01PIcb3RFVrcN8mO8CS
482,can't get enough - remastered version,bad company,0,3DnzFhjydj8XXtCAnVKz14
483,cheap sunglasses,zz top,0,23GKaCeOwUt6MQyCwi4M26
484,china grove,the doobie brothers,0,7cy1bEJV6FCtDaYpsk8aG6
485,foreplay / long time,boston,0,39C5FuZ8C8M0QI8CrMsPkR
486,come sail away,styx,0,0PsbWiVtix5FoTZ1s00mEl
487,give a little bit,supertramp,0,6XUHsYE38CEbYunT983O9G
488,doctor my eyes,jackson browne,0,3QcuZo6WLcFkqqLmDs0d95
489,feel like makin' love - 2015 remastered version,bad company,0,2ljs8aTckRnCuQP9MxqoFO
490,do you feel like we do,peter frampton,0,3AMFDhgJx5sIYw1ukbiEk4
491,l.a. woman,the doors,0,6DmfWj5kOa1fX8AwN9byOn
492,the lamb lies down on broadway (platinum collection version),genesis,0,2Nt7pyRux0CB8i2KB4DMVT
493,knockin' on heaven's door - remastered,bob dylan,0,6HSXNV0b4M4cLJ7ljgVVeh
494,deacon blues,steely dan,0,7Hx2EA4wGaxtsiZCVVLV1i
495,life in the fast lane - remastered,eagles,0,0
496,life's been good,joe walsh,0,2wvMC5EyaaYQwBfiwwY2xE
497,locomotive breath,jethro tull,0,0MYNeFsKpzBHwrJGfWZysV
498,like a hurricane,neil young,0,1n6gDSllAqVSweuFD82hNH
499,livin' thing,electric light orchestra,0,2hdNya0b6Cc2YJ8IyaQIWp
500,paradise by the dashboard light,meat loaf,0,2g7gviEeJr6pyxO7G35EWQ
501,paradise city,guns n' roses,0,6eN1f9KNmiWEhpE2RhQqB5
502,panama - 2015 remastered version,van halen,0,0
503,rock you like a hurricane,scorpions,0,58XWGx7KNNkKneHdprcprX
504,dr. feelgood,mötley crüe,0,3U6sjwor2GyL9gwiolSi1Q
505,pour some sugar on me - remastered 2017,def leppard,0,0PdM2a6oIjqepoEfcJo0RO
506,still of the night - 2017 remastered version,whitesnake,0,0
507,crazy train - remastered,ozzy osbourne,0,0
508,you give love a bad name,bon jovi,0,0rmGAIH9LNJewFw7nKzZnc
509,seventeen,winger,0,2ZS0wDcdfrJPC86u5aJGo9
510,nobody's fool,cinderella,0,01Q4wU19hamqnhNjtuvTyI
511,rainbow in the dark,dio,0,2PpNgmrS9mAyrkRAwn6YPq
512,lay it down,ratt,0,3D5ORNm9spaTcdRx50ksHx
513,bad medicine,bon jovi,0,72hcFp4tYkd3dbNA9dZ3Pv
514,metal health (bang your head),quiet riot,0,28clONjZmul6FjfO6tZQDE
515,the final countdown,europe,0,3MrRksHupTVEQ7YbA0FsZK
516,home sweet home,mötley crüe,0,4zXvB4MoQD8onk0NCZbeHG
517,no one like you,scorpions,0,26fZwf1ImE4aUJ4XaqOkUg
518,close my eyes forever,lita ford,0,43thLwzSasUUZEYjYPeJh3
519,welcome to the jungle,guns n' roses,0,0G21yYKMZoHa30cYVi1iA8
520,every rose has its thorn - remastered 2003,poison,0,43GS3mtezoIFiuIZCLLiDY
521,is this love - 2017 remastered version,whitesnake,0,0
522,lick it up,kiss,0,3cXiUuiGpFmZ8OdAWKk8Ck
523,once bitten twice shy,great white,0,7pkWZL0kA26s754CwyK0SH
524,wanted dead or alive,bon jovi,0,0oerlffJSzhRVvtDfLcp3N
525,don't know what you got (till it's gone),cinderella,0,5QRs63VVKNaqUjg6XSSckM
526,you're in love,ratt,0,3D3lmTEhuWaunO1yxpYPD8
527,"girls, girls, girls",mötley crüe,0,5xLyTbCFONUGUuG0LtUxjn
528,here i go again 87 - 2007 remastered version,whitesnake,0,0
529,livin' on a prayer,bon jovi,0,37ZJ0p5Jm13JPevGcx4SkF
530,sweet child o' mine,guns n' roses,0,7snQQk1zcKl8gZ92AnueZW
531,cum on feel the noize,quiet riot,0,6FBmHx1FuaSnTnnnaThgbF
533,rock the night,europe,0,3J9NEWkd9Cx1MwSSvDySkL
534,talk dirty to me - 2006 - remaster,poison,0,0
535,working for the weekend,loverboy,0,35k31HZI4z9PbBOioaI4dZ
536,holy diver,dio,0,57fqmDaokbxZ3TaB0jp39q
537,kickstart my heart,mötley crüe,0,7GonnnalI2s19OCQO1J7Tf
539,we're not gonna take it,twisted sister,0,1hlveB9M6ijHZRbzZ2teyh
540,cherry pie,warrant,0,7LygtNjQ65PSdzVjUnHXQb
541,summertime girls - studio version,y&t,0,0
542,18 and life,skid row,0,0qgrrDnUUhyxpxbBznUnzg
543,heaven's on fire,kiss,0,1brpdmqkx3kSxyqzqXfW7J
544,dude (looks like a lady),aerosmith,0,6gQUbFwwdYXlKdmqRoWKJe
545,gypsy road,cinderella,0,2F8Glc7r4mHHSCEegD4Ju1
546,alone again,dokken,0,1j06ieEC2BOCM0fTmYhn2l
548,addicted to that rush,mr. big,0,0
549,inside out,xyz,0,5CWWOxTehNz94b4Xs0xFYV
550,i wanna be somebody,w.a.s.p.,0,0
552,over the mountain,ozzy osbourne,0,0i1RTnH2Lj5gTDRU5wtyT2
553,wild frontier - remastered 2002,gary moore,0,1o0hcMxI6jYzQm6ApPde3L
554,armed and ready - 2008 remastered version,michael schenker group,0,0
555,i surrender,rainbow,0,6G72gzABviuul6g4BSmKqM
556,edge of a broken heart,vixen,0,2mEk0VdrbDJ11DBC6Y92mh
557,i don't believe in love - remastered 2003,queensrÿche,0,0U2TocFjqul3sis3sE5jZl
558,i hate myself for loving you,joan jett & the blackhearts,0,2HXixVqzzm9rEUIMAWzshl
559,eye of the tiger,survivor,0,2KH16WveTQWT6KOG9Rg6e2
560,kiss me deadly,lita ford,0,0kFM6t9htbB53Dg8frGDGh
562,wild side,mötley crüe,0,41wWrTueWew7qUU0Ru87Mp
564,fallen angel - remastered,poison,0,27kMqdX3aoN3gBndVKlTfR
565,shout at the devil,mötley crüe,0,1hqrYSqvNc9x3BETX1cZhk
567,shake me,cinderella,0,1Qjpl8Kav6rrO92ZuG0OK8
568,modern day cowboy,tesla,0,5ZIU2kT1wNjQNclQeVCz5O
569,why can't this be love,van halen,0,0TaT50ZZxT4ytZxuqkE3A9
570,up all night,slaughter,0,1AsRjeavWPH8sCQbjMP8Xh
572,living after midnight,judas priest,0,0IXpUl1fn2QZcBavfuq0H4
573,wild child,w.a.s.p.,0,0
574,unskinny bop - 2006 - remaster,poison,0,0
575,bark at the moon,ozzy osbourne,0,2E7W1X4maFFcjHrVrFA7Vs
576,in my dreams (re-recorded / remastered),dokken,0,5IXUAYqwxmAFj69RWYFzbU
577,sister christian,night ranger,0,57trQKFZdJxHia4sMJioWk
578,ain't talkin' 'bout love - 2015 remastered version,van halen,0,0
579,ace of spades,motörhead,0,6EPRKhUOdiFSQwGBRBbvsZ
580,don't close your eyes,kix,0,7wrBlgNqYBAC5yFfO4fnYb
581,detroit rock city,kiss,0,2jz6rWGqVCYsymwxGoaON4
582,hot for teacher - 2015 remastered version,van halen,0,0
583,don't treat me bad,firehouse,0,4lbhQdbiTpNP7GowZG8KsM
584,don't stop believin',journey,0,4bHsxqR3GMrXTxEPLuK5ue
585,house of pain,faster pussycat,0,46Qy1xAr2K7rylRYwdQ6Gw
586,sharp dressed man - 2008 remastered version,zz top,0,0
587,paranoid - remastered version,black sabbath,0,0
588,you shook me all night long,ac/dc,0,0
589,i was made for lovin' you,kiss,0,07q0QVgO56EorrSGHC48y3
590,breaking the chains,dokken,0,2W7CvGjipq3EmHqNGN7lN9
591,uncle tom's cabin,warrant,0,3WW3g2scq0m7ZY5JCxrdWw
592,"mama, i'm coming home",ozzy osbourne,0,0S3gpZzlT9Hb7CCSV2owX7
593,just like paradise,david lee roth,0,5ZY7Gug850kv4heJcWZGHM
594,since you been gone,rainbow,0,6xq5DxZWGgdStAxGAil0yw
596,wind of change,scorpions,0,3ovjw5HZZv43SxTwApooCM
597,every breath you take,the police,0,1JSTJqkT5qHq8MDJnJbRE1
598,all out of love,air supply,0,7dQC53NiYOY9gKg3Qsu2Bs
599,hard to say i'm sorry - 2007 remastered version,chicago,0,0
600,woman - 2010 - remaster,john lennon,0,0
601,foolish beat,debbie gibson,0,0KhiesN7gLBPEQhKsBmrI1
603,can't fight this feeling,reo speedwagon,0,5WwqdeavrQrbeAMDxGawse
604,every woman in the world - digitally remastered 1999,air supply,0,2bVvLBQ1m0KQKh3fQVwX3Q
605,tonight i celebrate my love,peabo bryson,0,7JOyY9GA3P2Evx50oetDKb
606,endless love - endless love/soundtrack version,lionel richie,0,0
607,when i see you smile,bad english,0,0tKjVEJlX3IZ5L1rEJc5hh
608,drive - remastered,the cars,0,5owyweoTrs80wpjddJTR5v
609,we've got tonight,kenny rogers,0,5vXsj8L4DK1gGQ43BBG028
610,lover's moon,glenn frey,0,2QlVjJhaIWXoN6LfCIVfPi
611,i'll be loving you (forever),new kids on the block,0,1cy5US2dffz6QGBAIzOGkq
612,arthur's theme (best that you can do) - remastered version,christopher cross,0,0
613,nothing's gonna change my love for you,george benson,0,0vB4Vd6PtkJSEnWsmqATnZ
614,open arms,journey,0,2w4EpqGasrz9qdTwocx54t
615,the one that you love,air supply,0,3FDAd5vW4P7xe1GBNOLyfD
617,the flame,cheap trick,0,528CAH5pTLq86oZ52fHifA
618,nothing's gonna stop us now,starship,0,3X7uFMzJrEE0sxn62qd8Ch
619,"say you, say me",lionel richie,0,17CPezzLWzvGfpZW6X8XT0
620,straight from the heart,bryan adams,0,5eaK7PLGwyDXmHfTdWZZuE
621,take on me,a-ha,0,0
622,waiting for a girl like you,foreigner,0,2OgVsp77En2nju8pnCieVU
623,careless whisper,george michael,0,4jDmJ51x1o9NZB5Nxxc7gY
624,woman in love,barbra streisand,0,1pTGc8pwyo6xtgXBKCBcFn
625,do you remember? - 2016 remastered,phil collins,0,0
626,listen to your heart,roxette,0,78TnMTAFmWUWWCgNXR7D3K
627,glory of love,peter cetera,0,1eyq8cjUQ2daFthW2PC2GM
628,"take my breath away - love theme from ""top gun""",berlin,0,15MJ5NThPjj6xhPcts8MiY
629,it might be you (theme from tootsie),dave grusin,0,3TRexXc7XRFVZA1WZPkOGY
630,the lady in red,chris de burgh,0,1GeNWyZtCHbcp3ZWp8GTOO
632,against all odds (take a look at me now) - 2016 remastered,phil collins,0,0
633,every time you go away,paul young,0,05fHQeRbCSjKVS6z0WbQKJ
634,i want to know what love is - remastered,foreigner,0,1NibmFMJtdf78yjO01Ua5n
635,faithfully,journey,0,57ebBLITHpRgRKGrlbxMZS
637,with or without you - remastered,u2,0,6ADSaE87h8Y3lccZlBJdXH
638,alone,heart,0,54b8qPFqYqIndfdxiLApea
639,right here waiting,richard marx,0,4LFwNJWoj74Yd71fIr1W8x
640,if you don't know me by now - 2008 remastered version,simply red,0,0
641,baby can i hold you,tracy chapman,0,2DjWsDGgL1xNbhnr7f6t5F
642,eternal flame,the bangles,0,5MoDQWMDMaAGDEiWsJfeCi
643,(i just) died in your arms,cutting crew,0,0YPXkQthLWrhNGoKTbwCJ8
645,jump - 2015 remastered version,van halen,0,0
646,another one bites the dust - remastered 2011,queen,0,57JVGBtBLCfHw2muk5416J
647,should i stay or should i go - remastered,the clash,0,39shmbIHICJ2Wxnk1fPSdz
648,dancing with myself,billy idol,0,7fJnj6rso7N95oztvsxrWD
649,every breath you take - remastered 2003,the police,0,0wF2zKJmgzjPTfircPJ2jg
650,let's dance - 1999 remastered version,david bowie,0,0
651,need you tonight,inxs,0,5eU8qMd0TpaLqTGDZJaLDs
652,any way you want it,journey,0,71SvEDmsOwIWw1IozsZoMA
653,when doves cry,prince,0,51H2y6YrNNXcy3dfc3qSbA
654,born in the u.s.a.,bruce springsteen,0,0dOg1ySSI7NkpAe89Zo0b9
655,i ran,a flock of seagulls,0,2Rwux3fRY1xxl167muIo93
656,once in a lifetime - 2005 remastered version,talking heads,0,0
657,personal jesus - original seven inch version,depeche mode,0,1xShPgQbOUa98avWJQFDBY
658,desire,u2,0,4D01oA1mGouaAT7fubvKRT
659,how soon is now? - 2011 remastered version,the smiths,0,0
660,just like heaven - 2006 remastered version,the cure,0,0
661,billie jean,michael jackson,0,5ChkMS8OtdzJeqyybCc9R5
662,where the streets have no name - remastered,u2,0,4qgZs0RNjdzKAS22lP0QjY
663,stand - remastered,r.e.m.,0,0
664,jane says,jane's addiction,0,0
665,hungry like the wolf - 2009 remastered version,duran duran,0,0
666,the safety dance,men without hats,0,5ZpDiWqCG93McsnuHu9uCR
667,west end girls - 2001 remastered version,pet shop boys,0,0
668,you spin me round (like a record),dead or alive,0,7uHO4AmKtyGa5v5fsElGoC
669,shout,tears for fears,0,2gQaQUhDCNGfBVXTvxAmXQ
670,tainted love,soft cell,0,58E1XVmZTODC67YNjneuXM
671,dr feelgood,mötley crüe,0,3U6sjwor2GyL9gwiolSi1Q
672,summer of '69,bryan adams,0,0GONea6G2XdnHWjNZd6zt3
674,money for nothing,dire straits,0,4yqtwO7MQIIXqoiRBPHAgR
675,jessie's girl,rick springfield,0,5RsUlxLto4NZbhJpqJbHfN
676,come on eileen,dexys midnight runners,0,6tmslRyHPI7dyTe8rAHcbQ
677,fight for your right,beastie boys,0,5NLuC70kZQv8q34QyQa1DP
678,love will tear us apart - 2010 remastered version,joy division,0,0
679,faith - remastered,george michael,0,0HEmnAUT8PHznIAAmVXqFJ
680,everybody wants to rule the world,tears for fears,0,4RvWPyQ5RL0ao9LPZeSouE
681,relax,frankie goes to hollywood,0,2K22nUTdyr48JDwI5t906t
682,blue monday - 2016 remastered version,new order,0,0
683,don't you (forget about me),simple minds,0,3fH4KjXFYMmljxrcGrbPj9
684,the boys of summer,don henley,0,4gvea7UlDkAvsJBPZAd4oB
685,addicted to love,robert palmer,0,5izGeTxueiFX1UPFGohY9w
686,i still haven't found what i'm looking for - remastered 2007,u2,0,3MRQ3CSjoiV1HFil8ykM9M
687,mountain song,jane's addiction,0,0
688,call me,blondie,0,7HKxTNVlkHsfMLhigmhC0I
689,run to the hills - 1998 remastered version,iron maiden,0,0
690,real wild child (wild one),iggy pop,0,6ZAwEE4kTdtvyE66iRhFxR
691,rebel yell,billy idol,0,4TIJ7zSBNejpoIPaWpWRKc
692,pride (in the name of love),u2,0,3dh2LlmeMqKJbzn2WUgt3d
693,she sells sanctuary,the cult,0,4vnLdmUdkOworoveEzpEST
694,personal jesus - single version,depeche mode,0,73pRFkg9MXECx4FxMvG0SK
695,the killing moon,echo & the bunnymen,0,15049rGLXHwrWtE4euUb5C
696,don't change,inxs,0,6ck0CGe9BN9gW5oMmzbhs9
697,boys don't cry,the cure,0,4dneV7C1yDt9UtyxrQY375
698,rock the casbah - remastered,the clash,0,56KqaFSGTb7ifpt16t5Y1N
699,debaser,pixies,0,3FzKPS0oVknVlCW3PhxIHl
700,whip it,devo,0,4sscDOZCkbLSlDqcCgUJnX
701,love buzz,nirvana,0,150eNdHgoV9hYBUjsQXSVM
702,it's the end of the world as we know it (and i feel fine),r.e.m.,0,0
703,teen age riot (album version),sonic youth,0,0WIbzDVEpmOyBnqqdtqIL9
704,sunday bloody sunday - remastered 2008,u2,0,6C4LXC9UFH1IKiHYOp0BiJ
705,video killed the radio star,the buggles,0,6t1FIJlZWTQfIZhsGjaulM
706,waiting room,fugazi,0,5FFowl1Ve4S5OehL6OywSg
707,don't want to know if you are lonely,hüsker dü,0,4tPFEWRuNQhibDQSGB2PVE
709,new sensation,inxs,0,2bxY1baYlyXNzmjOkFvqId
710,brass in pocket - 2006 remastered version,pretenders,0,0
711,pictures of you - remastered,the cure,0,0
712,africa,toto,0,2374M0fQpWi3dLnB54qaLX
713,sweet dreams (are made of this) - remastered,eurythmics,0,1TfqLAPs4K3s2rJMoCokcS
714,you make my dreams,daryl hall & john oates,0,4o6BgsqLIBViaGVbx5rbRk
715,i wanna dance with somebody (who loves me),whitney houston,0,2tUBqZG2AbRi7Q0BIrVrEj
716,"80s baby - feat. salt-n-pepa, naughty by nature, tiffany, debbie gibson",new kids on the block,0,2fE8m61nu1RNatGqPyEtRa
717,i love rock 'n roll,joan jett & the blackhearts,0,2Cdvbe2G4hZsnhNMKyGrie
718,beat it - single version,michael jackson,0,1OOtq8tRnDM8kG2gqUPjAj
719,uptown girl,billy joel,0,5zA8vzDGqPl2AzZkEYQGKh
720,footloose,kenny loggins,0,6W2VbtvMrDXm5vYeB7amkO
721,i'm so excited,the pointer sisters,0,1ot6jEe4w4hYnsOPjd3xKQ
722,freeway of love - single mix,aretha franklin,0,6Uhmf736HHPm5i9wrNyZuR
723,you got it (the right stuff),new kids on the block,0,4buDeg67vos7KP1yHrS9wl
724,hungry heart,bruce springsteen,0,1KsI8NEeAna8ZIdojI3FiT
725,down under,men at work,0,46RVKt5Edm1zl0rXhPJZxz
726,9 to 5,dolly parton,0,4w3tQBXhn5345eUXDGBWZG
727,rosanna,toto,0,37BTh5g05cxBIRYMbw8g2T
728,wake me up before you go-go - remastered,wham!,0,0
729,maneater,daryl hall & john oates,0,7j74lucZ59vqN67Ipe2ZcY
730,in your eyes,peter gabriel,0,4qN7nSAVTjPfOOz0wkRQpM
731,never gonna give you up,rick astley,0,7GhIk7Il098yCjg4BQjzvb
733,dancing in the dark,bruce springsteen,0,7FwBtcecmlpc1sLySPXeGE
734,99 luftballons,nena,0,4ZhPLoMzZwewHLLjV1J15c
735,girls just want to have fun,cyndi lauper,0,4y1LsJpmMti1PfRQV9AWWe
736,thunderstruck,ac/dc,0,0
737,rock you like a hurricane,scorpions,0,58XWGx7KNNkKneHdprcprX
738,danger zone,kenny loggins,0,34x6hEJgGAOQvmlMql5Ige
739,you can call me al,paul simon,0,0qxYx4F3vm1AOnfux6dDxP
740,we built this city,starship,0,6OnfBiiSc9RGKiBKKtZXgQ
741,what i like about you,the romantics,0,6NdcSEhpGGAYXNnnhGS2s6
742,somebody's watching me - single version,rockwell,0,6A4Jc8npNo79BOgsrPptLA
743,how will i know,whitney houston,0,5tdKaKLnC4SgtDZ6RlWeal
744,caribbean queen (no more love on the run),billy ocean,0,72dwliDcUH6g2TFiMTEbE9
745,(i've had) the time of my life,bill medley,0,4BFMQ15vXr626UOoZL8bUI
746,walk this way (feat. aerosmith),run–d.m.c.,0,0
747,break my stride,matthew wilder,0,1mCsF9Tw4AkIZOjvZbZZdT
748,who can it be now?,men at work,0,5rfJ2Bq2PEL8yBjZLzouEu
749,kiss,prince,0,62LJFaYihsdVrrkgUOJC05
750,beds are burning - remastered,midnight oil,0,1CtAzw53AIXKjAemxy4b1j
751,we belong - single version,pat benatar,0,0
752,let's hear it for the boy,deniece williams,0,4VyU9Tg4drTj2mOUZHSK2u
753,keep on loving you - remastered,reo speedwagon,0,0
754,it's still rock and roll to me,billy joel,0,64UioB4Nmwgn2f4cbIpAkl
755,hold me now,thompson twins,0,0BJU4rYOfj43xHw6gvTIwE
756,everyday people,joan jett & the blackhearts,0,2XsBSbENuPJNqp50W3iy48
757,talking in your sleep,the romantics,0,7fRvtXvJMpGfTLdF0M09a1
758,jump (for my love),the pointer sisters,0,4k0bXm9Q4RaTuYi09i4lKK
759,oh sherrie,steve perry,0,4zEi4tr3lEhiAvTRxEzbEz
760,i want candy,bow wow wow,0,6J8IwGX3oHi7x9B57vmMMW
761,"ghostbusters - from ""ghostbusters""","ray parker, jr.",0,1uhbfBelDqjpRsstLd1AEq
762,take me home tonight,eddie money,0,7b4yGtR0rujvLi5EBfKKJ2
763,you got it,roy orbison,0,6r20M5DWYdIoCDmDViBxuz
764,"i'm alright (theme from ""caddyshack"")",kenny loggins,0,7vJnM5FUcOV3xAKJHSSUWj
765,shake your body (down to the ground) - single edit,the jacksons,0,6lSVidZXCnOnYAWcgIqVDF
766,walk like an egyptian,the bangles,0,1Jwc3ODLQxtbnS8M9TflSP
767,hypnotize (feat. pam long) - 2016 remastered,the notorious b.i.g.,0,0
768,california love - original version,2pac,0,3djNBlI7xOggg7pnsOLaNm
769,don't believe the hype,public enemy,0,0VAoDsKh7Or84V8xP7p1Fs
770,"flava in ya ear (feat. the notorious b.i.g., ll cool j, busta rhymes & rampage) - 2016 remastered",craig mack,0,0
771,the rain (supa dupa fly),missy elliott,0,2WRzpLD8qDRrxMXc63E5WJ
772,the world is yours,nas,0,7G3lxTsMfSx4yarMkfgnTC
775,juicy - 2016 remastered,the notorious b.i.g.,0,0
777,gin and juice (feat. dat nigga daz),snoop dogg,0,0WKYRFtH6KKbaNWjsxqm70
778,crush on you,lil' kim,0,1RHotvaGzTRhpPWUJIhbZy
780,cause i can do it right,big daddy kane,0,6XEuabQxnXdbDVB58k9FFv
782,put your hands where my eyes could see,busta rhymes,0,1NHwvBmrUje4L1dxfWnXCH
783,"it's all about the benjamins (feat. the notorious b.i.g., lil' kim & the lox) - remix",diddy,0,3GMR3hyv8BccozoebVMve3
784,sexy m.f.,prince,0,3DqvBu9MpNNz4UToUXDJ4u
786,hail mary,makaveli,0,4akCwzFRS8Syu5uFy7L1sG
787,i got 5 on it,luniz,0,4IYKjN1DrYzxKXt0umJqsG
788,who am i (what's my name)?,snoop dogg,0,5XhkV07Vou38wnrzwURUOC
790,mama said knock you out,ll cool j,0,6C7ZgThn6Yan5MTZdAEEFw
791,mind playing tricks on me,geto boys,0,63BokRfXSQhEU6Qi2dSJpZ
794,"shook ones, pt. ii",mobb deep,0,33ZXjLCpiINn8eQIDYEPTD
795,runnin',the pharcyde,0,4nXkbcTj3nyww1cHkw5RAP
796,n.y. state of mind,nas,0,5zwz05jkQVT68CjUpPwFZe
797,bring da ruckus,wu-tang clan,0,0
798,oh my god,a tribe called quest,0,6FI3RJ58Ztl0X1VtA6pVs9
800,killing me softly with his song,fugees,0,0Q0IVlqMV64kNLlwjPj0Hl
801,love like this - 2016 remaster,faith evans,0,3pYkhCA97OPAwO6rkWLRcQ
802,feel so good - 2016 remastered,mase,0,0
805,sabotage,beastie boys,0,0Puj4YlTm6xNzDDADXHMI9
806,o.p.p,naughty by nature,0,3voxsfqnGr9V74jkkzPhXC
807,fight the power,public enemy,0,1yo16b3u0lptm6Cs7lx4AD
809,tennessee - remastered,arrested development,0,5K8qwhQQSAj9ebIvlNJY8q
810,around the way girl,ll cool j,0,6jL1SnyXcXiKOmw4M2RnmT
811,can't you see (feat. the notorious b.i.g.) - 2016 remastered,total,0,0
813,can i kick it?,a tribe called quest,0,3Ti0GdlrotgwsAVBBugv0I
814,anywhere - 2016 remastered,112,0,0
815,"very special - feat. spinderella, laree williams and karen anderson",big daddy kane,0,2xjg1z0HGKmOT400mju8En
816,woo hah!! got you all in check,busta rhymes,0,09WxJCWFMWAxTHBLLelpDS
817,return of the mack,mark morrison,0,3jDdpx9PMlfMBS5tOBHFm9
818,just a friend,biz markie,0,3yNVfRQlUPViUh8O2V9SQn
819,shimmy shimmy ya,ol' dirty bastard,0,0
820,money ain't a thang,jermaine dupri,0,12LjNmRrdzhTn1vMcxN81m
821,got your money (feat. kelis),ol' dirty bastard,0,0
822,knockin' boots,candyman,0,4bvqOj9QiH6qKecLiefKst
823,gettin' jiggy wit it,will smith,0,0weAUscowxeqDtpCgtbpgp
824,gone till november,wyclef jean,0,6Gd123r71KDdpH8JRdYvrh
825,rebirth of slick (cool like dat),digable planets,0,26q6YTrXt9l8qshIveiTX9
828,summertime - single edit,dj jazzy jeff & the fresh prince,0,5cFcWAWIcnV38t4YCWQiZZ
829,ghetto supastar (that is what you are),pras,0,31bf9SEOppLU6lQ85d8om6
831,still not a player (feat. joe),big pun,0,3GKL13lkM5nRc4zC1lIOrR
832,i wish - radio edit,skee-lo,0,0
835,i'll be there for you/you're all i need to get by,method man,0,6C3yPXYG2NJYlIYVe5J7hv
836,it was a good day,ice cube,0,2qOm7ukLyHUXWyR4ZWLwxA
839,murder was the case (death after visualizing eternity) (feat. dat nigga daz),snoop dogg,0,2wzMOVWqLMBNx7wVvJ7tt0
840,under the bridge,red hot chili peppers,0,3d9DChrdc6BOeFsbrZ3Is0
842,torn - acoustic mtv unplugged,natalie imbruglia,0,1iPvdHIQQSNJ4iRm92Bcbx
845,high and dry,radiohead,0,5jafMI8FLibnjkYTZ33m0c
847,fade into you,mazzy star,0,1LzNfuep1bnAUR9skqdHCK
850,how's it going to be,third eye blind,0,3Uvx1TO0Kg5HgGPk58lHXv
852,mr. jones,counting crows,0,5DiXcVovI0FcY2s0icWWUu
853,good riddance (time of your life),green day,0,6ORqU0bHbVCRjXm9AjyHyZ
854,you were meant for me,jewel,0,14sVnTYvfzo9sQM4RkQTaq
855,fake plastic trees,radiohead,0,045sp2JToyTaaKyXkGejPy
856,zombie - acoustic version,the cranberries,0,1qylvO4iCIZZcqc4TqSjTZ
857,don't speak,no doubt,0,6urCAbunOQI4bLhmGpX7iS
859,glycerine - acoustic,bush,0,3ZoAB9gq2RGW5KdHnRvH75
864,push,matchbox twenty,0,2KVwlelhxKUy8LVV6JypH3
865,when i come around,green day,0,1Dr1fXbc2IxaK1Mu8P8Khz
867,plush - acoustic,stone temple pilots,0,3ftHrCjsTUPLgI48m67byk
868,everlong - acoustic version,foo fighters,0,3QmesrvdbPjwf7i40nht1D
870,a long december,counting crows,0,1tjKIXd7DYNklhVSgBxREi
871,kiss from a rose - acoustic version,seal,0,3YfiGjwBzBsDrYPqAJsD4z
872,head over feet - live/unplugged version,alanis morissette,0,0
874,black hole sun,soundgarden,0,2EoOZnxNgtmZaD8uUmz2nD
876,crash into me,dave matthews band,0,1HL3yEnYq8LEyFQ3QegA5V
877,santeria,sublime,0,2hnMS47jN0etwvFPzYk11f
880,she's so high,tal bachman,0,7mnGQesk1TzQLzQ9bYWZPR
881,when you say nothing at all,alison krauss & union station,0,46LI9mnlQ8fJHH47ioBubg
882,i don't want to wait - remastered version,paula cole,0,0
883,sex & candy,marcy playground,0,5mkGfmJGFZpwK9nA5amOhv
