,Song,Artist,Billboard100,URI
422,Black Magic Woman,Santana,0,4YMQXzscifAREG0a7KNGhB
423,Message In A Bottle - Remastered 2003,The Police,0,7zmWUnqwvUJypwFm49Zm4K
424,Free Bird,Lynyrd Skynyrd,0,5EWPGh7jbTNO2wakv8LjUI
425,Cocaine,Eric Clapton,0,3ykSdTGmYPFl8pDBXer1zG
426,Lola - Coca Cola Version,The Kinks,0,0UAJH0k4k3slcE83a9UGCe
427,Black Dog,Led Zeppelin,0,3qT4bUD1MaWpGrTwcvguhb
428,Blitzkrieg Bop - 2016 Remastered Version,Ramones,0,0
429,I Want You to Want Me,Cheap Trick,0,1JkZg3eMQTmTn93E8Yd3UL
430,Black Diamond,KISS,0,6PmckFG2BhEELc5OM7O7DS
431,Blinded By The Light,Manfred Mann's Earth Band,0,7kNNylJ1kswWbHeRM6UDuE
432,American Girl,Tom Petty and the Heartbreakers,0,7MRyJPksH3G2cXHN8UKYzP
433,Brain Damage,Pink Floyd,0,05uGBKRCuePsf43Hfm0JwX
434,Comfortably Numb,Pink Floyd,0,5HNCy40Ni5BZJFw1TKzRsC
435,Born to Run,Bruce Springsteen,0,6hTcuIQa0sxrrByu9wTD7s
436,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,0,2kkvB3RNRzwjFdGhaUA0tz
437,Just What I Needed,The Cars,0,4alHo6RGd0D3OUbTPExTHN
438,Anarchy In The U.K.,Sex Pistols,0,3LoDeIbiR12sAznmpNEmKA
439,American Pie,Don McLean,0,1fDsrQ23eTAVFElUMaf38X
440,Aqualung,Jethro Tull,0,5UuikgHTxSRFRnC0zXx10i
441,Won't Get Fooled Again - Original Album Version,The Who,0,0cJPLFrlV7TTCyPLupHzcH
442,Iron Man - Remastered Version,Black Sabbath,0,0
443,The Boys Are Back in Town,Thin Lizzy,0,43DeSV93pJPT4lCZaWZ6b1
444,Walk This Way,Aerosmith,0,5SZ6zX4rOrEQferfFC2MfP
445,Maggie May - Remastered Version,Rod Stewart,0,1r3kj1yMff7ilIsR7hpvUo
446,The Joker,Steve Miller Band,0,1bp2IO61zbQrbWNmKKxg3f
447,We Will Rock You - Remastered,Queen,0,54flyrjcdnQdco7300avMJ
448,Walk On the Wild Side,Lou Reed,0,5p3JunprHCxClJjOmcLV8G
450,American Woman - Remastered,The Guess Who,0,3LQPTJEqOfljGBxmpgUnoC
451,(Don't Fear) The Reaper,Blue Öyster Cult,0,5QTxFnGygVM4jFQiBovmRo
452,Heart of Gold,Neil Young,0,1Q1b8eVkUPGlpSArl8JAVw
453,Running On Empty,Jackson Browne,0,6aqm56xP40foYBBtAWWrnY
454,Sultans Of Swing,Dire Straits,0,6cr6UDpkjEaMQ80OjWqEBQ
455,Dreams - 2004 Remastered Edition,Fleetwood Mac,0,0
456,We Are The Champions - Remastered 2011,Queen,0,7ccI9cStQbQdystvc6TvxD
457,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,0,5imavlLO0xdUlvaLttuvD3
458,"Another Brick in the Wall, Pt. 1",Pink Floyd,0,7K6xMPtAjTuLPNlJMLf5bS
459,Roundabout - Remastered Version,Yes,0,0
460,Ramblin' Man,The Allman Brothers Band,0,5cfYurP1XKldMBtvBBJiTs
461,Fire And Rain,James Taylor,0,3LcYYV9ozePfgYYmXv0P3r
462,Baba O'Riley,The Who,0,3qiyyUfYe7CRYLucrPmulD
463,Heart Of Glass - Special Mix,Blondie,0,0a4agFmqHXxcZl1nho1BxM
464,My Sharona,The Knack,0,1HOMkjp0nHMaTnfAkslCQj
465,Bennie And The Jets - Remastered 2014,Elton John,0,0dBatXn1vVUl0jLgXRClwD
466,Baby Hold On,Eddie Money,0,5ZYvcJ04ccUw2Matbnmu0U
467,Runnin' With The Devil - 2015 Remastered Version,Van Halen,0,0
468,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,Rush,0,5H8xFHau0x3PI1CssO6EaX
469,All the Young Dudes,Mott The Hoople,0,0WNGPpmWqzPnk0psUhJ3SX
470,All Right Now,Free,0,1gcESexgftSuLuML57Y69q
471,Backstreets,Bruce Springsteen,0,4cKJsZuzbNBpdxeMC9pBQG
472,Barracuda,Heart,0,4KfSdst7rW39C0sfhArdrz
473,Ballroom Blitz,Sweet,0,3Pu3IChaAoa5EjgUBv5F6x
474,Black Betty,Ram Jam,0,2ZOTtG7v1OrSNs6EINIGb4
475,Beast Of Burden - Remastered,The Rolling Stones,0,77oU2rjC5XbjQfNe3bD6so
476,Band On The Run - Remastered 2010,Paul McCartney,0,1H4idkmruFoJBg1DvUv2tY
477,Breakdown,Tom Petty and the Heartbreakers,0,5x53pbGk6sbl1BGom19QQ5
478,Carry on Wayward Son,Kansas,0,4DMKwE2E2iYDKY01C335Uw
479,Cat Scratch Fever,Ted Nugent,0,0SvfyHYDp2uIsHt53LDlI9
480,Bridge Over Troubled Water,Simon & Garfunkel,0,6l8EbYRtQMgKOyc1gcDHF9
481,Caravan,Van Morrison,0,1US01PIcb3RFVrcN8mO8CS
482,Can't Get Enough - Remastered Version,Bad Company,0,3DnzFhjydj8XXtCAnVKz14
483,Cheap Sunglasses,ZZ Top,0,23GKaCeOwUt6MQyCwi4M26
484,China Grove,The Doobie Brothers,0,7cy1bEJV6FCtDaYpsk8aG6
485,Foreplay / Long Time,Boston,0,39C5FuZ8C8M0QI8CrMsPkR
486,Come Sail Away,Styx,0,0PsbWiVtix5FoTZ1s00mEl
487,Give A Little Bit,Supertramp,0,6XUHsYE38CEbYunT983O9G
488,Doctor My Eyes,Jackson Browne,0,3QcuZo6WLcFkqqLmDs0d95
489,Feel Like Makin' Love - 2015 Remastered Version,Bad Company,0,2ljs8aTckRnCuQP9MxqoFO
490,Do You Feel Like We Do,Peter Frampton,0,3AMFDhgJx5sIYw1ukbiEk4
491,L.A. Woman,The Doors,0,6DmfWj5kOa1fX8AwN9byOn
492,The Lamb Lies Down On Broadway (Platinum Collection Version),Genesis,0,2Nt7pyRux0CB8i2KB4DMVT
493,Knockin' On Heaven's Door - Remastered,Bob Dylan,0,6HSXNV0b4M4cLJ7ljgVVeh
494,Deacon Blues,Steely Dan,0,7Hx2EA4wGaxtsiZCVVLV1i
495,Life In The Fast Lane - Remastered,Eagles,0,0
496,Life's Been Good,Joe Walsh,0,2wvMC5EyaaYQwBfiwwY2xE
497,Locomotive Breath,Jethro Tull,0,0MYNeFsKpzBHwrJGfWZysV
498,Like A Hurricane,Neil Young,0,1n6gDSllAqVSweuFD82hNH
499,Livin' Thing,Electric Light Orchestra,0,2hdNya0b6Cc2YJ8IyaQIWp
500,Paradise By the Dashboard Light,Meat Loaf,0,2g7gviEeJr6pyxO7G35EWQ
501,Paradise City,Guns N' Roses,0,6eN1f9KNmiWEhpE2RhQqB5
502,Panama - 2015 Remastered Version,Van Halen,0,0
503,Rock You Like A Hurricane,Scorpions,0,58XWGx7KNNkKneHdprcprX
504,Dr. Feelgood,Mötley Crüe,0,3U6sjwor2GyL9gwiolSi1Q
505,Pour Some Sugar On Me - Remastered 2017,Def Leppard,0,0PdM2a6oIjqepoEfcJo0RO
506,Still of the Night - 2017 Remastered Version,Whitesnake,0,0
507,Crazy Train - Remastered,Ozzy Osbourne,0,0
508,You Give Love A Bad Name,Bon Jovi,0,0rmGAIH9LNJewFw7nKzZnc
509,Seventeen,Winger,0,2ZS0wDcdfrJPC86u5aJGo9
510,Nobody's Fool,Cinderella,0,01Q4wU19hamqnhNjtuvTyI
511,Rainbow in the Dark,Dio,0,2PpNgmrS9mAyrkRAwn6YPq
512,Lay It Down,Ratt,0,3D5ORNm9spaTcdRx50ksHx
513,Bad Medicine,Bon Jovi,0,72hcFp4tYkd3dbNA9dZ3Pv
514,Metal Health (Bang Your Head),Quiet Riot,0,28clONjZmul6FjfO6tZQDE
515,The Final Countdown,Europe,0,3MrRksHupTVEQ7YbA0FsZK
516,Home Sweet Home,Mötley Crüe,0,4zXvB4MoQD8onk0NCZbeHG
517,No One Like You,Scorpions,0,26fZwf1ImE4aUJ4XaqOkUg
518,Close My Eyes Forever,Lita Ford,0,43thLwzSasUUZEYjYPeJh3
519,Welcome To The Jungle,Guns N' Roses,0,0G21yYKMZoHa30cYVi1iA8
520,Every Rose Has Its Thorn - Remastered 2003,Poison,0,43GS3mtezoIFiuIZCLLiDY
521,Is This Love - 2017 Remastered Version,Whitesnake,0,0
522,Lick It Up,KISS,0,3cXiUuiGpFmZ8OdAWKk8Ck
523,Once Bitten Twice Shy,Great White,0,7pkWZL0kA26s754CwyK0SH
524,Wanted Dead Or Alive,Bon Jovi,0,0oerlffJSzhRVvtDfLcp3N
525,Don't Know What You Got (Till It's Gone),Cinderella,0,5QRs63VVKNaqUjg6XSSckM
526,You're In Love,Ratt,0,3D3lmTEhuWaunO1yxpYPD8
527,"Girls, Girls, Girls",Mötley Crüe,0,5xLyTbCFONUGUuG0LtUxjn
528,Here I Go Again 87 - 2007 Remastered Version,Whitesnake,0,0
529,Livin' On A Prayer,Bon Jovi,0,37ZJ0p5Jm13JPevGcx4SkF
530,Sweet Child O' Mine,Guns N' Roses,0,7snQQk1zcKl8gZ92AnueZW
531,Cum on Feel the Noize,Quiet Riot,0,6FBmHx1FuaSnTnnnaThgbF
533,Rock the Night,Europe,0,3J9NEWkd9Cx1MwSSvDySkL
534,Talk Dirty To Me - 2006 - Remaster,Poison,0,0
535,Working for the Weekend,Loverboy,0,35k31HZI4z9PbBOioaI4dZ
536,Holy Diver,Dio,0,57fqmDaokbxZ3TaB0jp39q
537,Kickstart My Heart,Mötley Crüe,0,7GonnnalI2s19OCQO1J7Tf
539,We're Not Gonna Take It,Twisted Sister,0,1hlveB9M6ijHZRbzZ2teyh
540,Cherry Pie,Warrant,0,7LygtNjQ65PSdzVjUnHXQb
541,Summertime Girls - Studio Version,Y&T,0,0
542,18 And Life,Skid Row,0,0qgrrDnUUhyxpxbBznUnzg
543,Heaven's On Fire,KISS,0,1brpdmqkx3kSxyqzqXfW7J
544,Dude (Looks Like A Lady),Aerosmith,0,6gQUbFwwdYXlKdmqRoWKJe
545,Gypsy Road,Cinderella,0,2F8Glc7r4mHHSCEegD4Ju1
546,Alone Again,Dokken,0,1j06ieEC2BOCM0fTmYhn2l
548,Addicted To That Rush,Mr. Big,0,0
549,Inside Out,XYZ,0,5CWWOxTehNz94b4Xs0xFYV
550,I Wanna Be Somebody,W.A.S.P.,0,0
552,Over The Mountain,Ozzy Osbourne,0,0i1RTnH2Lj5gTDRU5wtyT2
553,Wild Frontier - Remastered 2002,Gary Moore,0,1o0hcMxI6jYzQm6ApPde3L
554,Armed And Ready - 2008 Remastered Version,Michael Schenker Group,0,0
555,I Surrender,Rainbow,0,6G72gzABviuul6g4BSmKqM
556,Edge Of A Broken Heart,Vixen,0,2mEk0VdrbDJ11DBC6Y92mh
557,I Don't Believe In Love - Remastered 2003,Queensrÿche,0,0U2TocFjqul3sis3sE5jZl
558,I Hate Myself for Loving You,Joan Jett & The Blackhearts,0,2HXixVqzzm9rEUIMAWzshl
559,Eye of the Tiger,Survivor,0,2KH16WveTQWT6KOG9Rg6e2
560,Kiss Me Deadly,Lita Ford,0,0kFM6t9htbB53Dg8frGDGh
562,Wild Side,Mötley Crüe,0,41wWrTueWew7qUU0Ru87Mp
564,Fallen Angel - Remastered,Poison,0,27kMqdX3aoN3gBndVKlTfR
565,Shout At The Devil,Mötley Crüe,0,1hqrYSqvNc9x3BETX1cZhk
567,Shake Me,Cinderella,0,1Qjpl8Kav6rrO92ZuG0OK8
568,Modern Day Cowboy,Tesla,0,5ZIU2kT1wNjQNclQeVCz5O
569,Why Can't This Be Love,Van Halen,0,0TaT50ZZxT4ytZxuqkE3A9
570,Up All Night,Slaughter,0,1AsRjeavWPH8sCQbjMP8Xh
572,Living After Midnight,Judas Priest,0,0IXpUl1fn2QZcBavfuq0H4
573,Wild Child,W.A.S.P.,0,0
574,Unskinny Bop - 2006 - Remaster,Poison,0,0
575,Bark at the Moon,Ozzy Osbourne,0,2E7W1X4maFFcjHrVrFA7Vs
576,In My Dreams (Re-Recorded / Remastered),Dokken,0,5IXUAYqwxmAFj69RWYFzbU
577,Sister Christian,Night Ranger,0,57trQKFZdJxHia4sMJioWk
578,Ain't Talkin' 'Bout Love - 2015 Remastered Version,Van Halen,0,0
579,Ace of Spades,Motörhead,0,6EPRKhUOdiFSQwGBRBbvsZ
580,Don't Close Your Eyes,Kix,0,7wrBlgNqYBAC5yFfO4fnYb
581,Detroit Rock City,KISS,0,2jz6rWGqVCYsymwxGoaON4
582,Hot For Teacher - 2015 Remastered Version,Van Halen,0,0
583,Don't Treat Me Bad,Firehouse,0,4lbhQdbiTpNP7GowZG8KsM
584,Don't Stop Believin',Journey,0,4bHsxqR3GMrXTxEPLuK5ue
585,House Of Pain,Faster Pussycat,0,46Qy1xAr2K7rylRYwdQ6Gw
586,Sharp Dressed Man - 2008 Remastered Version,ZZ Top,0,0
587,Paranoid - Remastered Version,Black Sabbath,0,0
588,You Shook Me All Night Long,AC/DC,0,0
589,I Was Made For Lovin' You,KISS,0,07q0QVgO56EorrSGHC48y3
590,Breaking The Chains,Dokken,0,2W7CvGjipq3EmHqNGN7lN9
591,Uncle Tom's Cabin,Warrant,0,3WW3g2scq0m7ZY5JCxrdWw
592,"Mama, I'm Coming Home",Ozzy Osbourne,0,0S3gpZzlT9Hb7CCSV2owX7
593,Just Like Paradise,David Lee Roth,0,5ZY7Gug850kv4heJcWZGHM
594,Since You Been Gone,Rainbow,0,6xq5DxZWGgdStAxGAil0yw
596,Wind Of Change,Scorpions,0,3ovjw5HZZv43SxTwApooCM
597,Every Breath You Take,The Police,0,1JSTJqkT5qHq8MDJnJbRE1
598,All Out of Love,Air Supply,0,7dQC53NiYOY9gKg3Qsu2Bs
599,Hard To Say I'm Sorry - 2007 Remastered Version,Chicago,0,0
600,Woman - 2010 - Remaster,John Lennon,0,0
601,Foolish Beat,Debbie Gibson,0,0KhiesN7gLBPEQhKsBmrI1
603,Can't Fight This Feeling,REO Speedwagon,0,5WwqdeavrQrbeAMDxGawse
604,Every Woman In The World - Digitally Remastered 1999,Air Supply,0,2bVvLBQ1m0KQKh3fQVwX3Q
605,Tonight I Celebrate My Love,Peabo Bryson,0,7JOyY9GA3P2Evx50oetDKb
606,Endless Love - Endless Love/Soundtrack Version,Lionel Richie,0,0
607,When I See You Smile,Bad English,0,0tKjVEJlX3IZ5L1rEJc5hh
608,Drive - Remastered,The Cars,0,5owyweoTrs80wpjddJTR5v
609,We've Got Tonight,Kenny Rogers,0,5vXsj8L4DK1gGQ43BBG028
610,Lover's Moon,Glenn Frey,0,2QlVjJhaIWXoN6LfCIVfPi
611,I'll Be Loving You (Forever),New Kids On The Block,0,1cy5US2dffz6QGBAIzOGkq
612,Arthur's Theme (Best That You Can Do) - Remastered Version,Christopher Cross,0,0
613,Nothing's Gonna Change My Love For You,George Benson,0,0vB4Vd6PtkJSEnWsmqATnZ
614,Open Arms,Journey,0,2w4EpqGasrz9qdTwocx54t
615,The One That You Love,Air Supply,0,3FDAd5vW4P7xe1GBNOLyfD
617,The Flame,Cheap Trick,0,528CAH5pTLq86oZ52fHifA
618,Nothing's Gonna Stop Us Now,Starship,0,3X7uFMzJrEE0sxn62qd8Ch
619,"Say You, Say Me",Lionel Richie,0,17CPezzLWzvGfpZW6X8XT0
620,Straight From The Heart,Bryan Adams,0,5eaK7PLGwyDXmHfTdWZZuE
621,Take On Me,a-ha,0,0
622,Waiting For A Girl Like You,Foreigner,0,2OgVsp77En2nju8pnCieVU
623,Careless Whisper,George Michael,0,4jDmJ51x1o9NZB5Nxxc7gY
624,Woman in Love,Barbra Streisand,0,1pTGc8pwyo6xtgXBKCBcFn
625,Do You Remember? - 2016 Remastered,Phil Collins,0,0
626,Listen To Your Heart,Roxette,0,78TnMTAFmWUWWCgNXR7D3K
627,Glory Of Love,Peter Cetera,0,1eyq8cjUQ2daFthW2PC2GM
628,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,0,15MJ5NThPjj6xhPcts8MiY
629,It Might Be You (Theme From Tootsie),Dave Grusin,0,3TRexXc7XRFVZA1WZPkOGY
630,The Lady In Red,Chris de Burgh,0,1GeNWyZtCHbcp3ZWp8GTOO
632,Against All Odds (Take A Look At Me Now) - 2016 Remastered,Phil Collins,0,0
633,Every Time You Go Away,Paul Young,0,05fHQeRbCSjKVS6z0WbQKJ
634,I Want To Know What Love Is - Remastered,Foreigner,0,1NibmFMJtdf78yjO01Ua5n
635,Faithfully,Journey,0,57ebBLITHpRgRKGrlbxMZS
637,With Or Without You - Remastered,U2,0,6ADSaE87h8Y3lccZlBJdXH
638,Alone,Heart,0,54b8qPFqYqIndfdxiLApea
639,Right Here Waiting,Richard Marx,0,4LFwNJWoj74Yd71fIr1W8x
640,If You Don't Know Me By Now - 2008 Remastered Version,Simply Red,0,0
641,Baby Can I Hold You,Tracy Chapman,0,2DjWsDGgL1xNbhnr7f6t5F
642,Eternal Flame,The Bangles,0,5MoDQWMDMaAGDEiWsJfeCi
643,(I Just) Died In Your Arms,Cutting Crew,0,0YPXkQthLWrhNGoKTbwCJ8
645,Jump - 2015 Remastered Version,Van Halen,0,0
646,Another One Bites The Dust - Remastered 2011,Queen,0,57JVGBtBLCfHw2muk5416J
647,Should I Stay or Should I Go - Remastered,The Clash,0,39shmbIHICJ2Wxnk1fPSdz
648,Dancing With Myself,Billy Idol,0,7fJnj6rso7N95oztvsxrWD
649,Every Breath You Take - Remastered 2003,The Police,0,0wF2zKJmgzjPTfircPJ2jg
650,Let's Dance - 1999 Remastered Version,David Bowie,0,0
651,Need You Tonight,INXS,0,5eU8qMd0TpaLqTGDZJaLDs
652,Any Way You Want It,Journey,0,71SvEDmsOwIWw1IozsZoMA
653,When Doves Cry,Prince,0,51H2y6YrNNXcy3dfc3qSbA
654,Born in the U.S.A.,Bruce Springsteen,0,0dOg1ySSI7NkpAe89Zo0b9
655,I Ran,A Flock Of Seagulls,0,2Rwux3fRY1xxl167muIo93
656,Once In A Lifetime - 2005 Remastered Version,Talking Heads,0,0
657,Personal Jesus - Original Seven Inch Version,Depeche Mode,0,1xShPgQbOUa98avWJQFDBY
658,Desire,U2,0,4D01oA1mGouaAT7fubvKRT
659,How Soon Is Now? - 2011 Remastered Version,The Smiths,0,0
660,Just Like Heaven - 2006 Remastered Version,The Cure,0,0
661,Billie Jean,Michael Jackson,0,5ChkMS8OtdzJeqyybCc9R5
662,Where The Streets Have No Name - Remastered,U2,0,4qgZs0RNjdzKAS22lP0QjY
663,Stand - Remastered,R.E.M.,0,0
664,Jane Says,Jane's Addiction,0,0
665,Hungry Like The Wolf - 2009 Remastered Version,Duran Duran,0,0
666,The Safety Dance,Men Without Hats,0,5ZpDiWqCG93McsnuHu9uCR
667,West End Girls - 2001 Remastered Version,Pet Shop Boys,0,0
668,You Spin Me Round (Like a Record),Dead Or Alive,0,7uHO4AmKtyGa5v5fsElGoC
669,Shout,Tears For Fears,0,2gQaQUhDCNGfBVXTvxAmXQ
670,Tainted Love,Soft Cell,0,58E1XVmZTODC67YNjneuXM
671,Dr Feelgood,Mötley Crüe,0,3U6sjwor2GyL9gwiolSi1Q
672,Summer Of '69,Bryan Adams,0,0GONea6G2XdnHWjNZd6zt3
674,Money For Nothing,Dire Straits,0,4yqtwO7MQIIXqoiRBPHAgR
675,Jessie's Girl,Rick Springfield,0,5RsUlxLto4NZbhJpqJbHfN
676,Come On Eileen,Dexys Midnight Runners,0,6tmslRyHPI7dyTe8rAHcbQ
677,Fight For Your Right,Beastie Boys,0,5NLuC70kZQv8q34QyQa1DP
678,Love Will Tear Us Apart - 2010 Remastered Version,Joy Division,0,0
679,Faith - Remastered,George Michael,0,0HEmnAUT8PHznIAAmVXqFJ
680,Everybody Wants To Rule The World,Tears For Fears,0,4RvWPyQ5RL0ao9LPZeSouE
681,Relax,Frankie Goes To Hollywood,0,2K22nUTdyr48JDwI5t906t
682,Blue Monday - 2016 Remastered Version,New Order,0,0
683,Don't You (Forget About Me),Simple Minds,0,3fH4KjXFYMmljxrcGrbPj9
684,The Boys Of Summer,Don Henley,0,4gvea7UlDkAvsJBPZAd4oB
685,Addicted To Love,Robert Palmer,0,5izGeTxueiFX1UPFGohY9w
686,I Still Haven't Found What I'm Looking For - Remastered 2007,U2,0,3MRQ3CSjoiV1HFil8ykM9M
687,Mountain Song,Jane's Addiction,0,0
688,Call Me,Blondie,0,7HKxTNVlkHsfMLhigmhC0I
689,Run to the Hills - 1998 Remastered Version,Iron Maiden,0,0
690,Real Wild Child (Wild One),Iggy Pop,0,6ZAwEE4kTdtvyE66iRhFxR
691,Rebel Yell,Billy Idol,0,4TIJ7zSBNejpoIPaWpWRKc
692,Pride (In The Name Of Love),U2,0,3dh2LlmeMqKJbzn2WUgt3d
693,She Sells Sanctuary,The Cult,0,4vnLdmUdkOworoveEzpEST
694,Personal Jesus - Single Version,Depeche Mode,0,73pRFkg9MXECx4FxMvG0SK
695,The Killing Moon,Echo & the Bunnymen,0,15049rGLXHwrWtE4euUb5C
696,Don't Change,INXS,0,6ck0CGe9BN9gW5oMmzbhs9
697,Boys Don't Cry,The Cure,0,4dneV7C1yDt9UtyxrQY375
698,Rock the Casbah - Remastered,The Clash,0,56KqaFSGTb7ifpt16t5Y1N
699,Debaser,Pixies,0,3FzKPS0oVknVlCW3PhxIHl
700,Whip It,DEVO,0,4sscDOZCkbLSlDqcCgUJnX
701,Love Buzz,Nirvana,0,150eNdHgoV9hYBUjsQXSVM
702,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0,0
703,Teen Age Riot (Album Version),Sonic Youth,0,0WIbzDVEpmOyBnqqdtqIL9
704,Sunday Bloody Sunday - Remastered 2008,U2,0,6C4LXC9UFH1IKiHYOp0BiJ
705,Video Killed The Radio Star,The Buggles,0,6t1FIJlZWTQfIZhsGjaulM
706,Waiting Room,Fugazi,0,5FFowl1Ve4S5OehL6OywSg
707,Don't Want To Know If You Are Lonely,Hüsker Dü,0,4tPFEWRuNQhibDQSGB2PVE
709,New Sensation,INXS,0,2bxY1baYlyXNzmjOkFvqId
710,Brass In Pocket - 2006 Remastered Version,Pretenders,0,0
711,Pictures Of You - Remastered,The Cure,0,0
712,Africa,Toto,0,2374M0fQpWi3dLnB54qaLX
713,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0,1TfqLAPs4K3s2rJMoCokcS
714,You Make My Dreams,Daryl Hall & John Oates,0,4o6BgsqLIBViaGVbx5rbRk
715,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,0,2tUBqZG2AbRi7Q0BIrVrEj
716,"80s Baby - feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson",New Kids On The Block,0,2fE8m61nu1RNatGqPyEtRa
717,I Love Rock 'N Roll,Joan Jett & The Blackhearts,0,2Cdvbe2G4hZsnhNMKyGrie
718,Beat It - Single Version,Michael Jackson,0,1OOtq8tRnDM8kG2gqUPjAj
719,Uptown Girl,Billy Joel,0,5zA8vzDGqPl2AzZkEYQGKh
720,Footloose,Kenny Loggins,0,6W2VbtvMrDXm5vYeB7amkO
721,I'm So Excited,The Pointer Sisters,0,1ot6jEe4w4hYnsOPjd3xKQ
722,Freeway of Love - Single Mix,Aretha Franklin,0,6Uhmf736HHPm5i9wrNyZuR
723,You Got It (The Right Stuff),New Kids On The Block,0,4buDeg67vos7KP1yHrS9wl
724,Hungry Heart,Bruce Springsteen,0,1KsI8NEeAna8ZIdojI3FiT
725,Down Under,Men At Work,0,46RVKt5Edm1zl0rXhPJZxz
726,9 to 5,Dolly Parton,0,4w3tQBXhn5345eUXDGBWZG
727,Rosanna,Toto,0,37BTh5g05cxBIRYMbw8g2T
728,Wake Me Up Before You Go-Go - Remastered,Wham!,0,0
729,Maneater,Daryl Hall & John Oates,0,7j74lucZ59vqN67Ipe2ZcY
730,In Your Eyes,Peter Gabriel,0,4qN7nSAVTjPfOOz0wkRQpM
731,Never Gonna Give You Up,Rick Astley,0,7GhIk7Il098yCjg4BQjzvb
733,Dancing In the Dark,Bruce Springsteen,0,7FwBtcecmlpc1sLySPXeGE
734,99 Luftballons,Nena,0,4ZhPLoMzZwewHLLjV1J15c
735,Girls Just Want to Have Fun,Cyndi Lauper,0,4y1LsJpmMti1PfRQV9AWWe
736,Thunderstruck,AC/DC,0,0
737,Rock You Like a Hurricane,Scorpions,0,58XWGx7KNNkKneHdprcprX
738,Danger Zone,Kenny Loggins,0,34x6hEJgGAOQvmlMql5Ige
739,You Can Call Me Al,Paul Simon,0,0qxYx4F3vm1AOnfux6dDxP
740,We Built This City,Starship,0,6OnfBiiSc9RGKiBKKtZXgQ
741,What I Like About You,The Romantics,0,6NdcSEhpGGAYXNnnhGS2s6
742,Somebody's Watching Me - Single Version,Rockwell,0,6A4Jc8npNo79BOgsrPptLA
743,How Will I Know,Whitney Houston,0,5tdKaKLnC4SgtDZ6RlWeal
744,Caribbean Queen (No More Love On the Run),Billy Ocean,0,72dwliDcUH6g2TFiMTEbE9
745,(I've Had) The Time of My Life,Bill Medley,0,4BFMQ15vXr626UOoZL8bUI
746,Walk This Way (feat. Aerosmith),Run–D.M.C.,0,0
747,Break My Stride,Matthew Wilder,0,1mCsF9Tw4AkIZOjvZbZZdT
748,Who Can It Be Now?,Men At Work,0,5rfJ2Bq2PEL8yBjZLzouEu
749,Kiss,Prince,0,62LJFaYihsdVrrkgUOJC05
750,Beds Are Burning - Remastered,Midnight Oil,0,1CtAzw53AIXKjAemxy4b1j
751,We Belong - Single Version,Pat Benatar,0,0
752,Let's Hear It for the Boy,Deniece Williams,0,4VyU9Tg4drTj2mOUZHSK2u
753,Keep on Loving You - Remastered,REO Speedwagon,0,0
754,It's Still Rock and Roll to Me,Billy Joel,0,64UioB4Nmwgn2f4cbIpAkl
755,Hold Me Now,Thompson Twins,0,0BJU4rYOfj43xHw6gvTIwE
756,Everyday People,Joan Jett & The Blackhearts,0,2XsBSbENuPJNqp50W3iy48
757,Talking In Your Sleep,The Romantics,0,7fRvtXvJMpGfTLdF0M09a1
758,Jump (For My Love),The Pointer Sisters,0,4k0bXm9Q4RaTuYi09i4lKK
759,Oh Sherrie,Steve Perry,0,4zEi4tr3lEhiAvTRxEzbEz
760,I Want Candy,Bow Wow Wow,0,6J8IwGX3oHi7x9B57vmMMW
761,"Ghostbusters - From ""Ghostbusters""","Ray Parker, Jr.",0,1uhbfBelDqjpRsstLd1AEq
762,Take Me Home Tonight,Eddie Money,0,7b4yGtR0rujvLi5EBfKKJ2
763,You Got It,Roy Orbison,0,6r20M5DWYdIoCDmDViBxuz
764,"I'm Alright (Theme from ""Caddyshack"")",Kenny Loggins,0,7vJnM5FUcOV3xAKJHSSUWj
765,Shake Your Body (Down to the Ground) - Single Edit,The Jacksons,0,6lSVidZXCnOnYAWcgIqVDF
766,Walk Like an Egyptian,The Bangles,0,1Jwc3ODLQxtbnS8M9TflSP
767,Hypnotize (feat. Pam Long) - 2016 Remastered,The Notorious B.I.G.,0,0
768,California Love - Original Version,2Pac,0,3djNBlI7xOggg7pnsOLaNm
769,Don't Believe The Hype,Public Enemy,0,0VAoDsKh7Or84V8xP7p1Fs
770,"Flava In Ya Ear (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage) - 2016 Remastered",Craig Mack,0,0
771,The Rain (Supa Dupa Fly),Missy Elliott,0,2WRzpLD8qDRrxMXc63E5WJ
772,The World Is Yours,Nas,0,7G3lxTsMfSx4yarMkfgnTC
775,Juicy - 2016 Remastered,The Notorious B.I.G.,0,0
777,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,0,0WKYRFtH6KKbaNWjsxqm70
